ortho_cluster_id,ortho_cluster_members,i_val,mmseqs_cluster_representative,orf_id,mmseqs_cluster_id
2,GCA_017592775_02241,4.0,GCA_017592775_02241,GCA_017592775_02241,67
2,GCA_017592775_02241,6.0,GCA_017592775_02241,GCA_017592775_02241,67
2,GCF_000619905_02138,1.2,GCF_000619905_02138,GCF_000619905_02138,194
2,GCF_000619905_02138,1.4,GCF_000619905_02138,GCF_000619905_02138,194
2,GCF_000619905_02138,2.0,GCF_000619905_02138,GCF_000619905_02138,194
2,GCF_000619905_02138,4.0,GCF_000619905_02138,GCF_000619905_02138,194
2,GCF_000619905_02138,6.0,GCF_000619905_02138,GCF_000619905_02138,194
2,GCF_900089955_02457,1.2,GCF_900089955_02457,GCF_900089955_02457,326
2,GCF_900089955_02457,1.4,GCF_900089955_02457,GCF_900089955_02457,326
2,GCF_900089955_02457,2.0,GCF_900089955_02457,GCF_900089955_02457,326
2,GCF_900089955_02457,4.0,GCF_900089955_02457,GCF_900089955_02457,326
2,GCF_900089955_02457,6.0,GCF_900089955_02457,GCF_900089955_02457,326
2,GCF_003345255_00094,1.2,GCF_003345255_00094,GCF_003345255_00094,262
2,GCF_003345255_00094,1.4,GCF_003345255_00094,GCF_003345255_00094,262
2,GCF_003345255_00094,2.0,GCF_003345255_00094,GCF_003345255_00094,262
2,GCF_003345255_00094,4.0,GCF_003345255_00094,GCF_003345255_00094,262
2,GCF_003345255_00094,6.0,GCF_003345255_00094,GCF_003345255_00094,262
2,GCA_017592745_03833,1.2,GCA_017592745_03833,GCA_017592745_03833,60
2,GCA_017592745_03833,1.4,GCA_017592745_03833,GCA_017592745_03833,60
2,GCA_017592745_03833,2.0,GCA_017592745_03833,GCA_017592745_03833,60
2,GCA_017592745_03833,4.0,GCA_017592745_03833,GCA_017592745_03833,60
2,GCA_017592745_03833,6.0,GCA_017592745_03833,GCA_017592745_03833,60
2,GCA_009467885_02432,1.2,GCA_009467885_02432,GCA_009467885_02432,14
2,GCA_009467885_02432,1.4,GCA_009467885_02432,GCA_009467885_02432,14
2,GCA_009467885_02432,2.0,GCA_009467885_02432,GCA_009467885_02432,14
2,GCA_009467885_02432,4.0,GCA_009467885_02432,GCA_009467885_02432,14
2,GCA_009467885_02432,6.0,GCA_009467885_02432,GCA_009467885_02432,14
2,GCF_000009145_00929,1.2,GCF_000009145_00929,GCF_000009145_00929,76
2,GCF_000009145_00929,1.4,GCF_000009145_00929,GCF_000009145_00929,76
2,GCF_000009145_00929,2.0,GCF_000009145_00929,GCF_000009145_00929,76
2,GCF_000009145_00929,4.0,GCF_000009145_00929,GCF_000009145_00929,76
2,GCF_000009145_00929,6.0,GCF_000009145_00929,GCF_000009145_00929,76
3,GCF_900089955_02458,1.2,GCF_900089955_02458,GCF_900089955_02458,327
3,GCF_900089955_02458,1.4,GCF_900089955_02458,GCF_900089955_02458,327
3,GCF_900089955_02458,2.0,GCF_900089955_02458,GCF_900089955_02458,327
3,GCF_900089955_02458,4.0,GCF_900089955_02458,GCF_900089955_02458,327
3,GCF_900089955_02458,6.0,GCF_900089955_02458,GCF_900089955_02458,327
3,GCA_017592745_03834,1.2,GCA_017592745_03834,GCA_017592745_03834,61
3,GCA_017592745_03834,1.4,GCA_017592745_03834,GCA_017592745_03834,61
3,GCA_017592745_03834,2.0,GCA_017592745_03834,GCA_017592745_03834,61
3,GCA_017592745_03834,4.0,GCA_017592745_03834,GCA_017592745_03834,61
3,GCA_017592745_03834,6.0,GCA_017592745_03834,GCA_017592745_03834,61
3,GCA_017592725_00752,1.2,GCA_017592725_00752,GCA_017592725_00752,52
3,GCA_017592725_00752,1.2,GCA_017592725_00752,GCF_005889575_01192,52
3,GCA_017592725_00752,1.4,GCA_017592725_00752,GCA_017592725_00752,52
3,GCA_017592725_00752,1.4,GCA_017592725_00752,GCF_005889575_01192,52
3,GCA_017592725_00752,2.0,GCA_017592725_00752,GCA_017592725_00752,52
3,GCA_017592725_00752,2.0,GCA_017592725_00752,GCF_005889575_01192,52
3,GCA_017592725_00752,4.0,GCA_017592725_00752,GCA_017592725_00752,52
3,GCA_017592725_00752,4.0,GCA_017592725_00752,GCF_005889575_01192,52
3,GCA_017592725_00752,6.0,GCA_017592725_00752,GCA_017592725_00752,52
3,GCA_017592725_00752,6.0,GCA_017592725_00752,GCF_005889575_01192,52
3,GCA_017592775_02240,1.2,GCA_017592775_02240,GCA_017592775_02240,66
3,GCA_017592775_02240,1.4,GCA_017592775_02240,GCA_017592775_02240,66
3,GCA_017592775_02240,2.0,GCA_017592775_02240,GCA_017592775_02240,66
3,GCA_017592775_02240,4.0,GCA_017592775_02240,GCA_017592775_02240,66
3,GCA_017592775_02240,6.0,GCA_017592775_02240,GCA_017592775_02240,66
3,GCA_009467855_02133,1.2,GCA_009467855_02133,GCA_009467855_02133,2
3,GCA_009467855_02133,1.4,GCA_009467855_02133,GCA_009467855_02133,2
3,GCA_009467855_02133,2.0,GCA_009467855_02133,GCA_009467855_02133,2
3,GCA_009467855_02133,4.0,GCA_009467855_02133,GCA_009467855_02133,2
3,GCA_009467855_02133,6.0,GCA_009467855_02133,GCA_009467855_02133,2
3,GCF_000619905_02137,1.2,GCF_000619905_02137,GCF_000619905_02137,193
3,GCF_000619905_02137,1.4,GCF_000619905_02137,GCF_000619905_02137,193
3,GCF_000619905_02137,2.0,GCF_000619905_02137,GCF_000619905_02137,193
3,GCF_000619905_02137,4.0,GCF_000619905_02137,GCF_000619905_02137,193
3,GCF_000619905_02137,6.0,GCF_000619905_02137,GCF_000619905_02137,193
3,GCF_000355765_02781,1.2,GCF_000355765_02781,GCF_000355765_02781,179
3,GCF_000355765_02781,1.4,GCF_000355765_02781,GCF_000355765_02781,179
3,GCF_000355765_02781,2.0,GCF_000355765_02781,GCF_000355765_02781,179
3,GCF_000355765_02781,4.0,GCF_000355765_02781,GCF_000355765_02781,179
3,GCF_000355765_02781,6.0,GCF_000355765_02781,GCF_000355765_02781,179
3,GCF_000196355_02260,1.2,GCF_000196355_02260,GCF_000196355_02260,130
3,GCF_000196355_02260,1.4,GCF_000196355_02260,GCF_000196355_02260,130
3,GCF_000196355_02260,2.0,GCF_000196355_02260,GCF_000196355_02260,130
3,GCF_000196355_02260,4.0,GCF_000196355_02260,GCF_000196355_02260,130
3,GCF_000196355_02260,6.0,GCF_000196355_02260,GCF_000196355_02260,130
3,GCF_900103035_02215,1.2,GCF_900103035_02215,GCF_900103035_02215,333
3,GCF_900103035_02215,1.4,GCF_900103035_02215,GCF_900103035_02215,333
3,GCF_900103035_02215,2.0,GCF_900103035_02215,GCF_900103035_02215,333
3,GCF_900103035_02215,4.0,GCF_900103035_02215,GCF_900103035_02215,333
3,GCF_900103035_02215,6.0,GCF_900103035_02215,GCF_900103035_02215,333
3,GCA_016721185_01984,1.2,GCA_016721185_01984,GCA_016721185_01984,35
3,GCA_016721185_01984,1.4,GCA_016721185_01984,GCA_016721185_01984,35
3,GCA_016721185_01984,2.0,GCA_016721185_01984,GCA_016721185_01984,35
3,GCA_016721185_01984,4.0,GCA_016721185_01984,GCA_016721185_01984,35
3,GCA_016721185_01984,6.0,GCA_016721185_01984,GCA_016721185_01984,35
3,GCF_001007935_03099,1.2,GCF_001007935_03099,GCF_001007935_03099,210
3,GCF_001007935_03099,1.4,GCF_001007935_03099,GCF_001007935_03099,210
3,GCF_001007935_03099,2.0,GCF_001007935_03099,GCF_001007935_03099,210
3,GCF_001007935_03099,4.0,GCF_001007935_03099,GCF_001007935_03099,210
3,GCF_001007935_03099,6.0,GCF_001007935_03099,GCF_001007935_03099,210
3,GCF_000519045_03412,1.2,GCF_000519045_03412,GCF_000519045_03412,180
3,GCF_000519045_03412,1.4,GCF_000519045_03412,GCF_000519045_03412,180
3,GCF_000519045_03412,2.0,GCF_000519045_03412,GCF_000519045_03412,180
3,GCF_000519045_03412,4.0,GCF_000519045_03412,GCF_000519045_03412,180
3,GCF_000519045_03412,6.0,GCF_000519045_03412,GCF_000519045_03412,180
3,GCF_009469765_00430,1.2,GCF_009469765_00430,GCF_009469765_00430,284
3,GCF_009469765_00430,1.2,GCF_009469765_00430,GCF_001551835_02809,284
3,GCF_009469765_00430,1.4,GCF_009469765_00430,GCF_009469765_00430,284
3,GCF_009469765_00430,1.4,GCF_009469765_00430,GCF_001551835_02809,284
3,GCF_009469765_00430,2.0,GCF_009469765_00430,GCF_009469765_00430,284
3,GCF_009469765_00430,2.0,GCF_009469765_00430,GCF_001551835_02809,284
3,GCF_009469765_00430,4.0,GCF_009469765_00430,GCF_009469765_00430,284
3,GCF_009469765_00430,4.0,GCF_009469765_00430,GCF_001551835_02809,284
3,GCF_009469765_00430,6.0,GCF_009469765_00430,GCF_009469765_00430,284
3,GCF_009469765_00430,6.0,GCF_009469765_00430,GCF_001551835_02809,284
3,GCA_016722705_01201,1.2,GCA_016722705_01201,GCA_016722705_01201,39
3,GCA_016722705_01201,1.4,GCA_016722705_01201,GCA_016722705_01201,39
3,GCA_016722705_01201,2.0,GCA_016722705_01201,GCA_016722705_01201,39
3,GCA_016722705_01201,4.0,GCA_016722705_01201,GCA_016722705_01201,39
3,GCA_016722705_01201,6.0,GCA_016722705_01201,GCA_016722705_01201,39
3,GCF_000014765_01406,1.2,GCF_000014765_01406,GCF_000014765_01406,102
3,GCF_000014765_01406,1.4,GCF_000014765_01406,GCF_000014765_01406,102
3,GCF_000014765_01406,2.0,GCF_000014765_01406,GCF_000014765_01406,102
3,GCF_000014765_01406,4.0,GCF_000014765_01406,GCF_000014765_01406,102
3,GCF_000014765_01406,6.0,GCF_000014765_01406,GCF_000014765_01406,102
3,GCF_000009145_00928,1.2,GCF_000009145_00928,GCF_000009145_00928,75
3,GCF_000009145_00928,1.4,GCF_000009145_00928,GCF_000009145_00928,75
3,GCF_000009145_00928,2.0,GCF_000009145_00928,GCF_000009145_00928,75
3,GCF_000009145_00928,4.0,GCF_000009145_00928,GCF_000009145_00928,75
3,GCF_000009145_00928,6.0,GCF_000009145_00928,GCF_000009145_00928,75
3,GCF_003345255_00093,1.2,GCF_003345255_00093,GCF_003345255_00093,261
3,GCF_003345255_00093,1.4,GCF_003345255_00093,GCF_003345255_00093,261
3,GCF_003345255_00093,2.0,GCF_003345255_00093,GCF_003345255_00093,261
3,GCF_003345255_00093,4.0,GCF_003345255_00093,GCF_003345255_00093,261
3,GCF_003345255_00093,6.0,GCF_003345255_00093,GCF_003345255_00093,261
4,GCA_017592745_03830,1.2,GCA_017592745_03830,GCA_017592745_03830,57
4,GCA_017592745_03830,1.4,GCA_017592745_03830,GCA_017592745_03830,57
4,GCA_017592745_03830,2.0,GCA_017592745_03830,GCA_017592745_03830,57
4,GCA_017592745_03830,4.0,GCA_017592745_03830,GCA_017592745_03830,57
4,GCA_017592745_03830,6.0,GCA_017592745_03830,GCA_017592745_03830,57
4,GCF_900089955_02454,1.2,GCF_900089955_02454,GCF_900089955_02454,323
4,GCF_900089955_02454,1.4,GCF_900089955_02454,GCF_900089955_02454,323
4,GCF_900089955_02454,2.0,GCF_900089955_02454,GCF_900089955_02454,323
4,GCF_900089955_02454,4.0,GCF_900089955_02454,GCF_900089955_02454,323
4,GCF_900089955_02454,6.0,GCF_900089955_02454,GCF_900089955_02454,323
4,GCF_005889575_01188,1.2,GCF_005889575_01188,GCF_005889575_01188,265
4,GCF_005889575_01188,1.2,GCF_005889575_01188,GCA_017592725_00756,265
4,GCF_005889575_01188,1.4,GCF_005889575_01188,GCF_005889575_01188,265
4,GCF_005889575_01188,1.4,GCF_005889575_01188,GCA_017592725_00756,265
4,GCF_005889575_01188,2.0,GCF_005889575_01188,GCF_005889575_01188,265
4,GCF_005889575_01188,2.0,GCF_005889575_01188,GCA_017592725_00756,265
4,GCF_005889575_01188,4.0,GCF_005889575_01188,GCF_005889575_01188,265
4,GCF_005889575_01188,4.0,GCF_005889575_01188,GCA_017592725_00756,265
4,GCF_005889575_01188,6.0,GCF_005889575_01188,GCF_005889575_01188,265
4,GCF_005889575_01188,6.0,GCF_005889575_01188,GCA_017592725_00756,265
4,GCA_017592785_00843,1.2,GCA_017592785_00843,GCA_017592785_00843,72
4,GCA_017592785_00843,1.2,GCA_017592785_00843,GCA_009467855_02129,72
4,GCA_017592785_00843,1.4,GCA_017592785_00843,GCA_017592785_00843,72
4,GCA_017592785_00843,1.4,GCA_017592785_00843,GCA_009467855_02129,72
4,GCA_017592785_00843,2.0,GCA_017592785_00843,GCA_017592785_00843,72
4,GCA_017592785_00843,2.0,GCA_017592785_00843,GCA_009467855_02129,72
4,GCA_017592785_00843,4.0,GCA_017592785_00843,GCA_017592785_00843,72
4,GCA_017592785_00843,4.0,GCA_017592785_00843,GCA_009467855_02129,72
4,GCA_017592785_00843,6.0,GCA_017592785_00843,GCA_017592785_00843,72
4,GCA_017592785_00843,6.0,GCA_017592785_00843,GCA_009467855_02129,72
4,GCA_009467885_00741,1.2,GCA_009467885_00741,GCA_009467885_00741,10
4,GCA_009467885_00741,1.4,GCA_009467885_00741,GCA_009467885_00741,10
4,GCA_009467885_00741,2.0,GCA_009467885_00741,GCA_009467885_00741,10
4,GCA_009467885_00741,4.0,GCA_009467885_00741,GCA_009467885_00741,10
4,GCA_009467885_00741,6.0,GCA_009467885_00741,GCA_009467885_00741,10
4,GCA_017592775_02244,1.2,GCA_017592775_02244,GCA_017592775_02244,70
4,GCA_017592775_02244,1.4,GCA_017592775_02244,GCA_017592775_02244,70
4,GCA_017592775_02244,2.0,GCA_017592775_02244,GCA_017592775_02244,70
4,GCA_017592775_02244,4.0,GCA_017592775_02244,GCA_017592775_02244,70
4,GCA_017592775_02244,6.0,GCA_017592775_02244,GCA_017592775_02244,70
5,GCF_900089955_02459,1.2,GCF_900089955_02459,GCF_900089955_02459,328
5,GCF_900089955_02459,1.4,GCF_900089955_02459,GCF_900089955_02459,328
5,GCF_900089955_02459,2.0,GCF_900089955_02459,GCF_900089955_02459,328
5,GCF_900089955_02459,4.0,GCF_900089955_02459,GCF_900089955_02459,328
5,GCF_900089955_02459,6.0,GCF_900089955_02459,GCF_900089955_02459,328
5,GCA_009467855_02134,1.2,GCA_009467855_02134,GCA_009467855_02134,3
5,GCA_009467855_02134,1.4,GCA_009467855_02134,GCA_009467855_02134,3
5,GCA_009467855_02134,2.0,GCA_009467855_02134,GCA_009467855_02134,3
5,GCA_009467855_02134,4.0,GCA_009467855_02134,GCA_009467855_02134,3
5,GCA_009467855_02134,6.0,GCA_009467855_02134,GCA_009467855_02134,3
5,GCA_017592745_03835,1.2,GCA_017592745_03835,GCA_017592745_03835,62
5,GCA_017592745_03835,1.4,GCA_017592745_03835,GCA_017592745_03835,62
5,GCA_017592745_03835,2.0,GCA_017592745_03835,GCA_017592745_03835,62
5,GCA_017592745_03835,4.0,GCA_017592745_03835,GCA_017592745_03835,62
5,GCA_017592745_03835,6.0,GCA_017592745_03835,GCA_017592745_03835,62
5,GCA_009467885_02434,1.2,GCA_009467885_02434,GCA_009467885_02434,15
5,GCA_009467885_02434,1.4,GCA_009467885_02434,GCA_009467885_02434,15
5,GCA_009467885_02434,2.0,GCA_009467885_02434,GCA_009467885_02434,15
5,GCA_009467885_02434,4.0,GCA_009467885_02434,GCA_009467885_02434,15
5,GCA_009467885_02434,6.0,GCA_009467885_02434,GCA_009467885_02434,15
5,GCA_017592775_02239,1.2,GCA_017592775_02239,GCA_017592775_02239,65
5,GCA_017592775_02239,1.4,GCA_017592775_02239,GCA_017592775_02239,65
5,GCA_017592775_02239,2.0,GCA_017592775_02239,GCA_017592775_02239,65
5,GCA_017592775_02239,4.0,GCA_017592775_02239,GCA_017592775_02239,65
5,GCA_017592775_02239,6.0,GCA_017592775_02239,GCA_017592775_02239,65
6,GCF_001046855_01619,1.2,GCF_001046855_01619,GCF_001046855_01619,216
6,GCF_001046855_01619,1.4,GCF_001046855_01619,GCF_001046855_01619,216
6,GCF_001046855_01619,2.0,GCF_001046855_01619,GCF_001046855_01619,216
6,GCF_001046855_01619,4.0,GCF_001046855_01619,GCF_001046855_01619,216
6,GCF_001046855_01619,6.0,GCF_001046855_01619,GCF_001046855_01619,216
6,GCF_009184895_02176,1.2,GCF_009184895_02176,GCF_009184895_02176,277
6,GCF_009184895_02176,1.4,GCF_009184895_02176,GCF_009184895_02176,277
6,GCF_009184895_02176,2.0,GCF_009184895_02176,GCF_009184895_02176,277
6,GCF_009184895_02176,4.0,GCF_009184895_02176,GCF_009184895_02176,277
6,GCF_009184895_02176,6.0,GCF_009184895_02176,GCF_009184895_02176,277
6,GCF_001050535_01444,1.2,GCF_001050535_01444,GCF_001050535_01444,235
6,GCF_001050535_01444,1.4,GCF_001050535_01444,GCF_001050535_01444,235
6,GCF_001050535_01444,2.0,GCF_001050535_01444,GCF_001050535_01444,235
6,GCF_001050535_01444,4.0,GCF_001050535_01444,GCF_001050535_01444,235
6,GCF_001050535_01444,6.0,GCF_001050535_01444,GCF_001050535_01444,235
6,GCF_001046875_00604,1.2,GCF_001046875_00604,GCF_001046875_00604,224
6,GCF_001046875_00604,1.4,GCF_001046875_00604,GCF_001046875_00604,224
6,GCF_001046875_00604,2.0,GCF_001046875_00604,GCF_001046875_00604,224
6,GCF_001046875_00604,4.0,GCF_001046875_00604,GCF_001046875_00604,224
6,GCF_001046875_00604,6.0,GCF_001046875_00604,GCF_001046875_00604,224
6,GCF_009707485_00855,1.2,GCF_009707485_00855,GCF_009707485_00855,300
6,GCF_009707485_00855,1.4,GCF_009707485_00855,GCF_009707485_00855,300
6,GCF_009707485_00855,2.0,GCF_009707485_00855,GCF_009707485_00855,300
6,GCF_009707485_00855,4.0,GCF_009707485_00855,GCF_009707485_00855,300
6,GCF_009707485_00855,6.0,GCF_009707485_00855,GCF_009707485_00855,300
7,GCF_001046855_01620,1.2,GCF_001046855_01620,GCF_001046855_01620,217
7,GCF_001046855_01620,1.4,GCF_001046855_01620,GCF_001046855_01620,217
7,GCF_001046855_01620,2.0,GCF_001046855_01620,GCF_001046855_01620,217
7,GCF_001046855_01620,4.0,GCF_001046855_01620,GCF_001046855_01620,217
7,GCF_001046855_01620,6.0,GCF_001046855_01620,GCF_001046855_01620,217
7,GCF_009707485_00857,1.2,GCF_009707485_00857,GCF_009707485_00857,302
7,GCF_009707485_00857,1.4,GCF_009707485_00857,GCF_009707485_00857,302
7,GCF_009707485_00857,2.0,GCF_009707485_00857,GCF_009707485_00857,302
7,GCF_009707485_00857,4.0,GCF_009707485_00857,GCF_009707485_00857,302
7,GCF_009707485_00857,6.0,GCF_009707485_00857,GCF_009707485_00857,302
7,GCF_001046875_00605,1.2,GCF_001046875_00605,GCF_001046875_00605,225
7,GCF_001046875_00605,1.4,GCF_001046875_00605,GCF_001046875_00605,225
7,GCF_001046875_00605,2.0,GCF_001046875_00605,GCF_001046875_00605,225
7,GCF_001046875_00605,4.0,GCF_001046875_00605,GCF_001046875_00605,225
7,GCF_001046875_00605,6.0,GCF_001046875_00605,GCF_001046875_00605,225
7,GCF_009184895_02175,1.2,GCF_009184895_02175,GCF_009184895_02175,276
7,GCF_009184895_02175,1.4,GCF_009184895_02175,GCF_009184895_02175,276
7,GCF_009184895_02175,2.0,GCF_009184895_02175,GCF_009184895_02175,276
7,GCF_009184895_02175,4.0,GCF_009184895_02175,GCF_009184895_02175,276
7,GCF_009184895_02175,6.0,GCF_009184895_02175,GCF_009184895_02175,276
7,GCF_001050535_01443,1.2,GCF_001050535_01443,GCF_001050535_01443,234
7,GCF_001050535_01443,1.4,GCF_001050535_01443,GCF_001050535_01443,234
7,GCF_001050535_01443,2.0,GCF_001050535_01443,GCF_001050535_01443,234
7,GCF_001050535_01443,4.0,GCF_001050535_01443,GCF_001050535_01443,234
7,GCF_001050535_01443,6.0,GCF_001050535_01443,GCF_001050535_01443,234
8,GCF_001046855_01622,1.2,GCF_001046855_01622,GCF_001046855_01622,219
8,GCF_001046855_01622,1.4,GCF_001046855_01622,GCF_001046855_01622,219
8,GCF_001046855_01622,2.0,GCF_001046855_01622,GCF_001046855_01622,219
15,GCF_001046855_01622,4.0,GCF_001046855_01622,GCF_001046855_01622,219
15,GCF_001046855_01622,6.0,GCF_001046855_01622,GCF_001046855_01622,219
8,GCF_009707485_00858,1.2,GCF_009707485_00858,GCF_009707485_00858,303
8,GCF_009707485_00858,1.4,GCF_009707485_00858,GCF_009707485_00858,303
8,GCF_009707485_00858,2.0,GCF_009707485_00858,GCF_009707485_00858,303
15,GCF_009707485_00858,4.0,GCF_009707485_00858,GCF_009707485_00858,303
15,GCF_009707485_00858,6.0,GCF_009707485_00858,GCF_009707485_00858,303
8,GCF_009184895_02174,1.2,GCF_009184895_02174,GCF_009184895_02174,275
8,GCF_009184895_02174,1.4,GCF_009184895_02174,GCF_009184895_02174,275
8,GCF_009184895_02174,2.0,GCF_009184895_02174,GCF_009184895_02174,275
15,GCF_009184895_02174,4.0,GCF_009184895_02174,GCF_009184895_02174,275
15,GCF_009184895_02174,6.0,GCF_009184895_02174,GCF_009184895_02174,275
8,GCF_001046875_00606,1.2,GCF_001046875_00606,GCF_001046875_00606,226
8,GCF_001046875_00606,1.4,GCF_001046875_00606,GCF_001046875_00606,226
8,GCF_001046875_00606,2.0,GCF_001046875_00606,GCF_001046875_00606,226
28,GCF_001046875_00606,4.0,GCF_001046875_00606,GCF_001046875_00606,226
28,GCF_001046875_00606,6.0,GCF_001046875_00606,GCF_001046875_00606,226
8,GCF_001050535_01442,1.2,GCF_001050535_01442,GCF_001050535_01442,233
8,GCF_001050535_01442,1.4,GCF_001050535_01442,GCF_001050535_01442,233
8,GCF_001050535_01442,2.0,GCF_001050535_01442,GCF_001050535_01442,233
28,GCF_001050535_01442,4.0,GCF_001050535_01442,GCF_001050535_01442,233
28,GCF_001050535_01442,6.0,GCF_001050535_01442,GCF_001050535_01442,233
9,GCF_001046855_01623,1.2,GCF_001046855_01623,GCF_001046855_01623,220
9,GCF_001046855_01623,1.4,GCF_001046855_01623,GCF_001046855_01623,220
9,GCF_001046855_01623,2.0,GCF_001046855_01623,GCF_001046855_01623,220
8,GCF_001046855_01623,4.0,GCF_001046855_01623,GCF_001046855_01623,220
8,GCF_001046855_01623,6.0,GCF_001046855_01623,GCF_001046855_01623,220
9,GCF_009184895_02173,1.2,GCF_009184895_02173,GCF_009184895_02173,274
9,GCF_009184895_02173,1.4,GCF_009184895_02173,GCF_009184895_02173,274
9,GCF_009184895_02173,2.0,GCF_009184895_02173,GCF_009184895_02173,274
8,GCF_009184895_02173,4.0,GCF_009184895_02173,GCF_009184895_02173,274
8,GCF_009184895_02173,6.0,GCF_009184895_02173,GCF_009184895_02173,274
9,GCF_001046875_00607,1.2,GCF_001046875_00607,GCF_001046875_00607,227
9,GCF_001046875_00607,1.4,GCF_001046875_00607,GCF_001046875_00607,227
9,GCF_001046875_00607,2.0,GCF_001046875_00607,GCF_001046875_00607,227
8,GCF_001046875_00607,4.0,GCF_001046875_00607,GCF_001046875_00607,227
8,GCF_001046875_00607,6.0,GCF_001046875_00607,GCF_001046875_00607,227
9,GCF_009707485_00862,1.2,GCF_009707485_00862,GCF_009707485_00862,306
9,GCF_009707485_00862,1.4,GCF_009707485_00862,GCF_009707485_00862,306
9,GCF_009707485_00862,2.0,GCF_009707485_00862,GCF_009707485_00862,306
8,GCF_009707485_00862,4.0,GCF_009707485_00862,GCF_009707485_00862,306
8,GCF_009707485_00862,6.0,GCF_009707485_00862,GCF_009707485_00862,306
9,GCF_001050535_01441,1.2,GCF_001050535_01441,GCF_001050535_01441,232
9,GCF_001050535_01441,1.4,GCF_001050535_01441,GCF_001050535_01441,232
9,GCF_001050535_01441,2.0,GCF_001050535_01441,GCF_001050535_01441,232
8,GCF_001050535_01441,4.0,GCF_001050535_01441,GCF_001050535_01441,232
8,GCF_001050535_01441,6.0,GCF_001050535_01441,GCF_001050535_01441,232
10,GCF_000332235_02686,1.2,GCF_000332235_02686,GCF_000332235_02686,150
10,GCF_000332235_02686,1.4,GCF_000332235_02686,GCF_000332235_02686,150
10,GCF_000332235_02686,2.0,GCF_000332235_02686,GCF_000332235_02686,150
9,GCF_000332235_02686,4.0,GCF_000332235_02686,GCF_000332235_02686,150
9,GCF_000332235_02686,6.0,GCF_000332235_02686,GCF_000332235_02686,150
10,GCF_000340785_01348,1.2,GCF_000340785_01348,GCF_000340785_01348,163
10,GCF_000340785_01348,1.4,GCF_000340785_01348,GCF_000340785_01348,163
10,GCF_000340785_01348,2.0,GCF_000340785_01348,GCF_000340785_01348,163
9,GCF_000340785_01348,4.0,GCF_000340785_01348,GCF_000340785_01348,163
9,GCF_000340785_01348,6.0,GCF_000340785_01348,GCF_000340785_01348,163
10,GCF_000204075_01843,1.2,GCF_000204075_01843,GCF_000204075_01843,137
10,GCF_000204075_01843,1.4,GCF_000204075_01843,GCF_000204075_01843,137
10,GCF_000204075_01843,2.0,GCF_000204075_01843,GCF_000204075_01843,137
9,GCF_000204075_01843,4.0,GCF_000204075_01843,GCF_000204075_01843,137
9,GCF_000204075_01843,6.0,GCF_000204075_01843,GCF_000204075_01843,137
10,GCF_000011385_04410,1.2,GCF_000011385_04410,GCF_000011385_04410,93
10,GCF_000011385_04410,1.4,GCF_000011385_04410,GCF_000011385_04410,93
10,GCF_000011385_04410,2.0,GCF_000011385_04410,GCF_000011385_04410,93
9,GCF_000011385_04410,4.0,GCF_000011385_04410,GCF_000011385_04410,93
9,GCF_000011385_04410,6.0,GCF_000011385_04410,GCF_000011385_04410,93
11,GCF_001046855_01618,1.2,GCF_001046855_01618,GCF_001046855_01618,215
11,GCF_001046855_01618,1.4,GCF_001046855_01618,GCF_001046855_01618,215
11,GCF_001046855_01618,2.0,GCF_001046855_01618,GCF_001046855_01618,215
10,GCF_001046855_01618,4.0,GCF_001046855_01618,GCF_001046855_01618,215
10,GCF_001046855_01618,6.0,GCF_001046855_01618,GCF_001046855_01618,215
11,GCF_009707485_00854,1.2,GCF_009707485_00854,GCF_009707485_00854,299
11,GCF_009707485_00854,1.4,GCF_009707485_00854,GCF_009707485_00854,299
11,GCF_009707485_00854,2.0,GCF_009707485_00854,GCF_009707485_00854,299
10,GCF_009707485_00854,4.0,GCF_009707485_00854,GCF_009707485_00854,299
10,GCF_009707485_00854,6.0,GCF_009707485_00854,GCF_009707485_00854,299
11,GCF_009184895_02177,1.2,GCF_009184895_02177,GCF_009184895_02177,278
11,GCF_009184895_02177,1.4,GCF_009184895_02177,GCF_009184895_02177,278
11,GCF_009184895_02177,2.0,GCF_009184895_02177,GCF_009184895_02177,278
10,GCF_009184895_02177,4.0,GCF_009184895_02177,GCF_009184895_02177,278
10,GCF_009184895_02177,6.0,GCF_009184895_02177,GCF_009184895_02177,278
11,GCF_001050535_01445,1.2,GCF_001050535_01445,GCF_001050535_01445,236
11,GCF_001050535_01445,1.4,GCF_001050535_01445,GCF_001050535_01445,236
11,GCF_001050535_01445,2.0,GCF_001050535_01445,GCF_001050535_01445,236
10,GCF_001050535_01445,4.0,GCF_001050535_01445,GCF_001050535_01445,236
10,GCF_001050535_01445,6.0,GCF_001050535_01445,GCF_001050535_01445,236
12,GCA_016721185_01978,1.2,GCA_016721185_01978,GCA_016721185_01978,29
12,GCA_016721185_01978,1.4,GCA_016721185_01978,GCA_016721185_01978,29
12,GCA_016721185_01978,2.0,GCA_016721185_01978,GCA_016721185_01978,29
11,GCA_016721185_01978,4.0,GCA_016721185_01978,GCA_016721185_01978,29
11,GCA_016721185_01978,6.0,GCA_016721185_01978,GCA_016721185_01978,29
12,GCF_009469765_00437,1.2,GCF_009469765_00437,GCF_009469765_00437,291
12,GCF_009469765_00437,1.2,GCF_009469765_00437,GCF_001551835_02802,291
12,GCF_009469765_00437,1.4,GCF_009469765_00437,GCF_009469765_00437,291
