member_id,group,group_representative,assembly_id,contig_id,gene_position,orf_id,is_pseudogene,refseq_locus_tag,refseq_gene,refseq_product,is_seed,identity_to_query,coverage_to_query,evalue_to_query,ortho_cluster_id,ortho_cluster_members,mmseqs_cluster_id,mmseqs_cluster_representative,pairwise_mean_dissimilarity,relative_dissimilarity_to_representative,organism,genus,species,cds_start,cds_end,strand,relative_gene_position,hierarchical_order
GCF_000011385_04410,-1,GCF_000332235_02686,GCF_000011385,GCF_000011385_0,2.0,GCF_000011385_04417,g,GLL_RS22305,,DUF423 domain-containing protein,0,56.571,100,0.0,112.0,GCF_000011385_04417,100.0,GCF_000011385_04417,0.9777574277574278,0.9629629629629628,Gloeobacter violaceus PCC 7421,gloeobacter,violaceus,4566920,4567298,1,9.0,2
GCF_000011385_04410,-1,GCF_000332235_02686,GCF_000011385,GCF_000011385_0,1.0,GCF_000011385_04418,g,GLL_RS22310,egtC,ergothioneine biosynthesis protein EgtC,0,56.571,100,0.0,115.0,GCF_000011385_04418,101.0,GCF_000011385_04418,0.9777574277574278,0.9629629629629628,Gloeobacter violaceus PCC 7421,gloeobacter,violaceus,4567338,4568136,1,9.0,2
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,9.0,GCF_001046875_00601,g,BN13_RS03030,,phosphotransferase,0,43.686,98,0.0,93.0,GCF_001046875_00601,221.0,GCF_001046875_00601,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,642532,643966,1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,8.0,GCF_001046875_00602,g,BN13_RS03035,glgB,"1,4-alpha-glucan branching protein GlgB",0,43.686,98,0.0,99.0,GCF_001046875_00602,222.0,GCF_001046875_00602,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,643962,646188,1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,7.0,GCF_001046875_00603,g,BN13_RS03040,pgm,"phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",0,43.686,98,0.0,105.0,GCF_001046875_00603,223.0,GCF_001046875_00603,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,646184,647849,1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,6.0,GCF_001046875_00604,g,BN13_RS03045,cphA,cyanophycin synthetase,1,43.686,98,0.0,6.0,GCF_001046875_00604,224.0,GCF_001046875_00604,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,648189,650958,-1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,5.0,GCF_001046875_00605,g,BN13_RS03050,,cyanophycinase,0,43.686,98,0.0,7.0,GCF_001046875_00605,225.0,GCF_001046875_00605,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,651031,651898,-1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,4.0,GCF_001046875_00606,g,BN13_RS03055,serB,phosphoserine phosphatase SerB,0,43.686,98,0.0,28.0,GCF_001046875_00606,226.0,GCF_001046875_00606,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,651902,652622,-1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,3.0,GCF_001046875_00607,g,BN13_RS03060,glgC,glucose-1-phosphate adenylyltransferase,0,43.686,98,0.0,8.0,GCF_001046875_00607,227.0,GCF_001046875_00607,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,652686,653940,-1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,2.0,GCF_001046875_00608,g,BN13_RS03065,glgA,glycogen synthase,0,43.686,98,0.0,17.0,GCF_001046875_00608,228.0,GCF_001046875_00608,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,654039,655233,1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,1.0,GCF_001046875_00609,g,BN13_RS03070,argA,amino-acid N-acetyltransferase,0,43.686,98,0.0,30.0,GCF_001046875_00609,229.0,GCF_001046875_00609,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,655278,656649,-1,6.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,10.0,GCF_001046855_01614,g,BN12_RS08145,,hypothetical protein,0,44.344,98,0.0,190.0,GCF_001046855_01614,211.0,GCF_001046855_01614,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1814331,1815027,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,9.0,GCF_001046855_01615,g,BN12_RS08150,,hemerythrin,0,44.344,98,0.0,193.0,GCF_001046855_01615,212.0,GCF_001046855_01615,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1815137,1816109,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,8.0,GCF_001046855_01616,g,BN12_RS08155,,hemerythrin domain-containing protein,0,44.344,98,0.0,48.0,GCF_001046855_01616,213.0,GCF_001046855_01616,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1816105,1816759,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,7.0,GCF_001046855_01617,g,BN12_RS08160,,hypothetical protein,0,44.344,98,0.0,53.0,GCF_001046855_01617,214.0,GCF_001046855_01617,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1816827,1818164,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,6.0,GCF_001046855_01618,g,BN12_RS08165,,tetratricopeptide repeat protein,0,44.344,98,0.0,10.0,GCF_001046855_01618,215.0,GCF_001046855_01618,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1818264,1820051,1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,5.0,GCF_001046855_01619,g,BN12_RS08170,cphA,cyanophycin synthetase,1,44.344,98,0.0,6.0,GCF_001046855_01619,216.0,GCF_001046855_01619,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1820114,1822946,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,4.0,GCF_001046855_01620,g,BN12_RS08175,,cyanophycinase,0,44.344,98,0.0,7.0,GCF_001046855_01620,217.0,GCF_001046855_01620,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1822971,1823832,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,3.0,GCF_001046855_01621,g,BN12_RS08180,,S53 family peptidase,0,44.344,98,0.0,75.0,GCF_001046855_01621,218.0,GCF_001046855_01621,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1824095,1826078,1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,2.0,GCF_001046855_01622,g,BN12_RS08185,serB,phosphoserine phosphatase SerB,0,44.344,98,0.0,15.0,GCF_001046855_01622,219.0,GCF_001046855_01622,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1826196,1827420,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,1.0,GCF_001046855_01623,g,BN12_RS08190,glgC,glucose-1-phosphate adenylyltransferase,0,44.344,98,0.0,8.0,GCF_001046855_01623,220.0,GCF_001046855_01623,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1827431,1828691,-1,5.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,1.0,GCF_009184895_02170,g,GA707_RS07800,,ABC transporter ATP-binding protein,0,45.165,98,0.0,82.0,GCF_009184895_02170,271.0,GCF_009184895_02170,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,71436,72219,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,2.0,GCF_009184895_02171,g,GA707_RS07805,,hypothetical protein,0,45.165,98,0.0,88.0,GCF_009184895_02171,272.0,GCF_009184895_02171,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,72272,73022,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,3.0,GCF_009184895_02172,g,GA707_RS07810,glgA,glycogen synthase,0,45.165,98,0.0,17.0,GCF_009184895_02172,273.0,GCF_009184895_02172,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,72985,74191,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,4.0,GCF_009184895_02173,g,GA707_RS07815,glgC,glucose-1-phosphate adenylyltransferase,0,45.165,98,0.0,8.0,GCF_009184895_02173,274.0,GCF_009184895_02173,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,74257,75508,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,5.0,GCF_009184895_02174,g,GA707_RS07820,serB,phosphoserine phosphatase SerB,0,45.165,98,0.0,15.0,GCF_009184895_02174,275.0,GCF_009184895_02174,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,75604,76858,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,6.0,GCF_009184895_02175,g,GA707_RS07825,,cyanophycinase,0,45.165,98,0.0,7.0,GCF_009184895_02175,276.0,GCF_009184895_02175,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,76854,77700,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,7.0,GCF_009184895_02176,g,GA707_RS07830,cphA,cyanophycin synthetase,1,45.165,98,0.0,6.0,GCF_009184895_02176,277.0,GCF_009184895_02176,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,77759,80570,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,8.0,GCF_009184895_02177,g,GA707_RS07835,,tetratricopeptide repeat protein,0,45.165,98,0.0,10.0,GCF_009184895_02177,278.0,GCF_009184895_02177,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,80610,82851,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,9.0,GCF_009184895_02178,g,GA707_RS07840,fabI,enoyl-ACP reductase FabI,0,45.165,98,0.0,21.0,GCF_009184895_02178,279.0,GCF_009184895_02178,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,82856,83642,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,10.0,GCF_009184895_02179,g,GA707_RS07845,,beta-ketoacyl-ACP reductase,0,45.165,98,0.0,20.0,GCF_009184895_02179,280.0,GCF_009184895_02179,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,83667,84396,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,11.0,GCF_009184895_02180,g,GA707_RS07850,,DUF3099 domain-containing protein,0,45.165,98,0.0,130.0,GCF_009184895_02180,281.0,GCF_009184895_02180,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,84542,84797,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,12.0,GCF_009184895_02181,g,GA707_RS07855,moaA,"GTP 3',8-cyclase MoaA",0,45.165,98,0.0,32.0,GCF_009184895_02181,282.0,GCF_009184895_02181,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,84806,85817,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,13.0,GCF_009184895_02182,g,GA707_RS07860,,SURF1 family protein,0,45.165,98,0.0,136.0,GCF_009184895_02182,283.0,GCF_009184895_02182,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,85875,86682,1,7.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,1.0,GCF_001050535_01439,g,BN11_RS07165,argA,amino-acid N-acetyltransferase,0,44.722,98,0.0,30.0,GCF_001050535_01439,230.0,GCF_001050535_01439,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1488809,1490192,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,2.0,GCF_001050535_01440,g,BN11_RS07170,glgA,glycogen synthase,0,44.722,98,0.0,17.0,GCF_001050535_01440,231.0,GCF_001050535_01440,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1490300,1491494,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,3.0,GCF_001050535_01441,g,BN11_RS07175,glgC,glucose-1-phosphate adenylyltransferase,0,44.722,98,0.0,8.0,GCF_001050535_01441,232.0,GCF_001050535_01441,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1491607,1492858,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,4.0,GCF_001050535_01442,g,BN11_RS07180,serB,phosphoserine phosphatase SerB,0,44.722,98,0.0,28.0,GCF_001050535_01442,233.0,GCF_001050535_01442,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1492854,1493526,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,5.0,GCF_001050535_01443,g,BN11_RS07185,,cyanophycinase,0,44.722,98,0.0,7.0,GCF_001050535_01443,234.0,GCF_001050535_01443,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1493619,1494486,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,6.0,GCF_001050535_01444,g,BN11_RS07190,cphA,cyanophycin synthetase,1,44.722,98,0.0,6.0,GCF_001050535_01444,235.0,GCF_001050535_01444,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1494511,1497304,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,7.0,GCF_001050535_01445,g,BN11_RS07195,,tetratricopeptide repeat protein,0,44.722,98,0.0,10.0,GCF_001050535_01445,236.0,GCF_001050535_01445,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1497300,1499205,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,8.0,GCF_001050535_01446,g,BN11_RS07200,,IS256 family transposase,0,44.722,98,0.0,165.0,GCF_001050535_01446,237.0,GCF_001050535_01446,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1499305,1500153,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,9.0,GCF_001050535_01447,g,BN11_RS07205,,heavy metal-responsive transcriptional regulator,0,44.722,98,0.0,169.0,GCF_001050535_01447,238.0,GCF_001050535_01447,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1500261,1500615,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,10.0,GCF_001050535_01448,g,BN11_RS07210,,DUF6112 family protein,0,44.722,98,0.0,172.0,GCF_001050535_01448,239.0,GCF_001050535_01448,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1501384,1501591,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,11.0,GCF_001050535_01449,g,BN11_RS07215,,DUF3817 domain-containing protein,0,44.722,98,0.0,177.0,GCF_001050535_01449,240.0,GCF_001050535_01449,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1501784,1502264,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,12.0,GCF_001050535_01450,g,BN11_RS07220,,integrase core domain-containing protein,0,44.722,98,0.0,182.0,GCF_001050535_01450,241.0,GCF_001050535_01450,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1502352,1503441,-1,6.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,15.0,GCF_009707485_00848,g,GKE56_RS04230,,SURF1 family protein,0,44.784,80,0.0,187.0,GCF_009707485_00848,293.0,GCF_009707485_00848,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,903872,904667,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,14.0,GCF_009707485_00849,g,GKE56_RS04235,moaA,"GTP 3',8-cyclase MoaA",0,44.784,80,0.0,32.0,GCF_009707485_00849,294.0,GCF_009707485_00849,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,904699,905746,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,13.0,GCF_009707485_00850,g,GKE56_RS04240,,acetone carboxylase,0,44.784,80,0.0,62.0,GCF_009707485_00850,295.0,GCF_009707485_00850,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,905790,905991,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,12.0,GCF_009707485_00851,g,GKE56_RS04245,,DUF3099 domain-containing protein,0,44.784,80,0.0,49.0,GCF_009707485_00851,296.0,GCF_009707485_00851,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,905999,906320,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,11.0,GCF_009707485_00852,g,GKE56_RS04250,,beta-ketoacyl-ACP reductase,0,44.784,80,0.0,20.0,GCF_009707485_00852,297.0,GCF_009707485_00852,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,906453,907164,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,10.0,GCF_009707485_00853,g,GKE56_RS04255,fabI,enoyl-ACP reductase FabI,0,44.784,80,0.0,21.0,GCF_009707485_00853,298.0,GCF_009707485_00853,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,907238,907997,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,9.0,GCF_009707485_00854,g,GKE56_RS04260,,tetratricopeptide repeat protein,0,44.784,80,0.0,10.0,GCF_009707485_00854,299.0,GCF_009707485_00854,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,908021,910208,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,8.0,GCF_009707485_00855,g,GKE56_RS04265,cphA,cyanophycin synthetase,1,44.784,80,0.0,6.0,GCF_009707485_00855,300.0,GCF_009707485_00855,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,910237,912589,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,7.0,GCF_009707485_00856,g,GKE56_RS17215,,hypothetical protein,0,44.784,80,0.0,78.0,GCF_009707485_00856,301.0,GCF_009707485_00856,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,912536,913241,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,6.0,GCF_009707485_00857,g,GKE56_RS04270,,cyanophycinase,0,44.784,80,0.0,7.0,GCF_009707485_00857,302.0,GCF_009707485_00857,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,913125,913998,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,5.0,GCF_009707485_00858,g,GKE56_RS04275,serB,phosphoserine phosphatase SerB,0,44.784,80,0.0,15.0,GCF_009707485_00858,303.0,GCF_009707485_00858,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,914014,915238,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,4.0,GCF_009707485_00859,g,GKE56_RS04280,,hypothetical protein,0,44.784,80,0.0,94.0,GCF_009707485_00859,304.0,GCF_009707485_00859,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,915552,916191,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,3.0,GCF_009707485_00860,g,GKE56_RS04285,,hypothetical protein,0,44.784,80,0.0,100.0,GCF_009707485_00860,305.0,GCF_009707485_00860,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,916200,916440,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,2.0,GCF_009707485_00861,p,GKE56_RS04290,,LLM class F420-dependent oxidoreductase,0,44.784,80,0.0,194.0,,344.0,,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,916646,917460,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,1.0,GCF_009707485_00862,g,GKE56_RS04295,glgC,glucose-1-phosphate adenylyltransferase,0,44.784,80,0.0,8.0,GCF_009707485_00862,306.0,GCF_009707485_00862,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,917456,918710,-1,8.0,1
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,8.0,GCA_017592745_03829,g,J5X23_19370,,glycine zipper family protein,0,39.808,83,6.27e-151,18.0,GCA_017592745_03829,56.0,GCA_017592745_03829,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,464587,465127,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,7.0,GCA_017592745_03830,g,J5X23_19375,,DUF342 domain-containing protein,0,39.808,83,6.27e-151,4.0,GCA_017592745_03830,57.0,GCA_017592745_03830,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,465602,467558,1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,6.0,GCA_017592745_03831,g,J5X23_19380,cphA,cyanophycin synthetase,0,39.808,83,6.27e-151,0.0,GCA_017592745_03831,58.0,GCA_017592745_03831,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,467624,470207,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,5.0,GCA_017592745_03832,g,J5X23_19385,cphA,cyanophycin synthetase,1,39.808,83,6.27e-151,1.0,GCA_017592745_03832,59.0,GCA_017592745_03832,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,470278,472450,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,4.0,GCA_017592745_03833,g,J5X23_19390,,DUF1854 domain-containing protein,0,39.808,83,6.27e-151,2.0,GCA_017592745_03833,60.0,GCA_017592745_03833,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,472595,473069,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,3.0,GCA_017592745_03834,g,J5X23_19395,,ABC transporter ATP-binding protein,0,39.808,83,6.27e-151,3.0,GCA_017592745_03834,61.0,GCA_017592745_03834,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,473065,475399,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,2.0,GCA_017592745_03835,g,J5X23_19400,,fused MFS/spermidine synthase,0,39.808,83,6.27e-151,5.0,GCA_017592745_03835,62.0,GCA_017592745_03835,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,475514,476270,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,1.0,GCA_017592745_03836,g,J5X23_19405,,adenylate/guanylate cyclase domain-containing protein,0,39.808,83,6.27e-151,79.0,GCA_017592745_03836,63.0,GCA_017592745_03836,0.6864734611793435,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,476482,477358,1,5.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,1.0,GCF_000009145_00928,g,ALW85_RS04810,,ABC transporter ATP-binding protein/permease,0,39.245,99,0.0,3.0,GCF_000009145_00928,75.0,GCF_000009145_00928,0.7797665866984755,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,999578,1001864,1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,2.0,GCF_000009145_00929,g,ALW85_RS04815,,DUF1854 domain-containing protein,0,39.245,99,0.0,2.0,GCF_000009145_00929,76.0,GCF_000009145_00929,0.7797665866984755,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1001860,1002328,1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,3.0,GCF_000009145_00930,g,ALW85_RS04820,,type II toxin-antitoxin system PemK/MazF family toxin,0,39.245,99,0.0,144.0,GCF_000009145_00930,77.0,GCF_000009145_00930,0.7797665866984755,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1002359,1002710,-1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,4.0,GCF_000009145_00931,g,ALW85_RS04825,,type II toxin-antitoxin system PrlF family antitoxin,0,39.245,99,0.0,150.0,GCF_000009145_00931,78.0,GCF_000009145_00931,0.7797665866984755,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1002699,1002930,-1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,5.0,GCF_000009145_00932,g,ALW85_RS04830,cphA,cyanophycin synthetase,0,39.245,99,0.0,1.0,GCF_000009145_00932,79.0,GCF_000009145_00932,0.7797665866984755,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1003118,1005425,1,6.0,0
