gene_id	gene_name	ac1_gene_length	ac_1	ac_2	ac_3	pr_1	pr_2	pr_3	prkm_pr_1	prkm_pr_2	prkm_pr_3	prkm_ac_1	prkm_ac_2	prkm_ac_3
AccIA_00925	Chemotaxis protein methyltransferase	807	5.431	17.747	7.375	1.899	16.012	9.934	3.39069385059192	11.1938004767731	8.29424418887272	3.9630879983258	14.1651985927319	6.95811276591533
AccIA_00926	Urease accessory protein UreG	0	0	11.011	1.775	0	9.514	3.43	0	6.65112526455281	2.86382701508289	0	8.78869677717763	1.67466442840674
AccIA_00927	Molybdopterin-guanine dinucleotide biosynthesis adapter protein	528	5.932	9.126	4.187	1.163	9.777	6.191	2.07655447511238	6.83498546473962	5.16908252197614	4.32867575143963	7.28413829702325	3.95032110520508
AccIA_00928	hypothetical protein	1334	4.111	9.357	4.686	1.734	7.749	5.033	3.09608380038251	5.41723456748157	4.20222780376448	2.99986278054085	7.46851655108992	4.42111409099379
AccIA_00929	hypothetical protein	154	4.195	5.382	1.98	1.673	6.832	4.146	2.98716735757782	4.77617067557544	3.46164046779407	3.06115893076353	4.29577386747525	1.86807637647625
AccIA_00930	hypothetical protein	417	3.928	9.629	5.695	2.124	11.958	7.173	3.79243482815021	8.3596968586843	5.98898868197946	2.8663247389843	7.68561994981776	5.37307826466275
AccIA_00931	hypothetical protein	915	14.181	26.326	12.804	4.326	32.643	19.428	7.72413986185395	22.8203365577882	16.2211169822246	10.3481036465215	21.0127355695194	12.0802272345464
AccIA_00932	Serine protease Do-like HtrB	828	7.725	10.695	10.925	2.211	10.101	8.384	3.94777467280608	7.06149004595837	7.00009495465159	5.63705667226418	8.53647371100851	10.3074416227288
AccIA_00933	Soluble lytic murein transglycosylase	907	25.221	29.581	27.99	10.004	34.556	25.757	17.8622966199692	24.1576923104779	21.5054205327959	18.4041691043592	23.6107927859133	26.4078069583688
AccIA_00934	UDP-N-acetylglucosamine 4-epimerase	1054	28.113	32.557	30.438	13.739	37.778	32.762	24.5311968474368	26.4101545348198	27.3541401364856	20.5145079905972	25.9861593837592	28.717428660194
AccIA_00935	UDP-N-acetyl-D-glucosamine 6-dehydrogenase	1281	74.87	70.261	78.597	30.746	90.449	75.875	54.8974582044757	63.2318298353518	63.3506923525989	54.6338424663326	56.0805216838868	74.1541408898505
AccIA_00936	Beta-barrel assembly-enhancing protease	2790	57.391	69.842	66.093	24.85	81.985	68.83	44.3700590769928	57.314747195119	57.4685753493164	41.8791352074969	55.7460866689347	62.3569555305277
AccIA_00937	Regulatory protein AtoC	1359	25.785	35.871	31.563	10.804	39.589	32.5	19.2907089846209	27.6762032897184	27.1353871691527	18.8157289701401	28.6313088814948	29.7788356922828
AccIA_00938	Sporulation kinase D	2108	13.263	15.262	16.033	5.159	17.382	12.12	9.21147423654752	12.1515513294573	10.1194120766194	9.67822429051649	12.1817355565603	15.1267012848706
AccIA_00939	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase	1378	15.345	17.227	18.107	4.498	18.544	16.061	8.03124852025407	12.9638918337048	13.4098908715004	11.19749315675	13.7501479775169	17.0834641155836
AccIA_00940	hypothetical protein	1880	1.541	2.529	2.996	0.427	3.203	1.855	0.762415099632834	2.23917954828281	1.54880440611626	1.12449247015652	2.01858270361295	2.8266448605671
AccIA_00941	C4-dicarboxylate TRAP transporter large permease protein DctM	2604	50.943	51.954	37.501	18.187	67.843	46.151	32.4731695949001	47.4282416778491	38.5330847151867	37.1739259618323	41.4683455055387	35.3811778758767
AccIA_00942	hypothetical protein	966	333.362	237.468	174.656	148.049	282.952	218.604	264.343777717896	197.808408225325	182.52012851463	243.259609887292	189.54084518053	164.783205863554
AccIA_00943	Short-chain-enoyl-CoA hydratase	762	13.123	21.496	19.648	3.415	20.421	19.028	6.09753528160686	14.2760804107035	15.8871429862966	9.57606404014536	17.1575538935801	18.5373558813159
AccIA_00944	Protein lysine acetyltransferase Pat	2190	20.915	30.487	22.881	7.321	36.578	26.443	13.0717586520187	25.5712486784541	22.0781859358125	15.2620116893729	24.3339386654994	21.5876038233096
AccIA_00945	Short-chain-enoyl-CoA hydratase	776	27.709	40.198	33.382	13.256	48.411	39.011	23.6687928822783	33.8435595104337	32.5716488878713	20.219702696669	32.0850089046396	31.4950129290557
AccIA_00946	Constitutive lysine decarboxylase	2766	15.864	26.311	19.08	8.358	35.89	25.553	14.9233381796984	25.0902759874711	21.3350937948726	11.5762157991973	21.000762955619	18.0014632642257
AccIA_00947	hypothetical protein	1040	10.312	23.342	18.899	4.343	33.034	17.616	7.7544936246028	23.0936800493207	14.7082147806706	7.52483215590787	18.6309835775933	17.8306946661741
AccIA_00948	hypothetical protein	1591	34.509	48.715	42.895	15.99	70.999	59.089	28.5503921384754	49.6345640800909	49.335473613479	25.1817720004097	38.8830590773053	40.4702707923984
AccIA_00949	Aliphatic amidase	989	35.003	40.772	36.988	18.811	59.557	44.449	33.5873312393284	41.6355967396438	37.1120253625129	25.542251741005	32.5431609298961	34.8971762692442
AccIA_00950	5-aminovalerate aminotransferase DavT	1296	78.048	26.224	22.727	43.665	60.505	34.34	77.9645323781445	42.2983323661728	28.6716675504217	56.9528801497573	20.9313217949965	21.4423089940282
AccIA_00951	Glutarate-semialdehyde dehydrogenase DavD	798	77.404	14.167	11.222	44.392	32.106	26.846	79.2626021145217	22.4449261870646	22.41466473671	56.4829429980501	11.3077347418287	10.5876530792002
AccIA_00952	hypothetical protein	456	101.566	18.991	14.731	65.432	45.05	22.241	116.829847304861	31.493924024396	18.5697891085885	74.1143427799591	15.1581273722078	13.8982995463998
AccIA_00953	HTH-type transcriptional regulatory protein GabR	1470	8.31	7.869	8.327	5.082	7.666	7.013	9.07398954644979	5.35921024574961	5.85539908360825	6.0639405756007	6.28083325216699	7.85629898329179
AccIA_00954	hypothetical protein	507	107.284	26.566	82.571	34.31	23.681	48.229	61.2610352889989	16.5551079871637	40.2680796240328	78.2868592915457	21.2042973919263	77.9035022636467
AccIA_00955	18 kDa heat shock protein	420	475.286	62.514	238.598	103.926	39.271	101.333	185.561479260988	27.4538932377815	84.6064673234386	346.823833984952	49.8970656914433	225.110751148728
AccIA_00956	hypothetical protein	258	1.682	2.338	3.54	0	1.061	1.191	0	0.741732594670016	0.99440757287572	1.22738243660173	1.86613141994744	3.33989412763936
AccIA_00957	hypothetical protein	650	1.782	6.727	4.341	1.76	8.365	4.613	3.14250720223369	5.84787290708264	3.85155510804005	1.30035404400968	5.36931824721405	4.09561593448657
AccIA_00958	hypothetical protein	2056	2.241	5.369	4.201	1.137	9.045	3.42	2.0301310732612	6.32325289235654	2.85547766518469	1.63529372201217	4.28539760209488	3.96352972604885
AccIA_00959	Motility protein B	442	3.059	3.9	2.806	1.538	6.115	3.266	2.74612277104285	4.27492442639693	2.7268976767524	2.23220147060921	3.1128796141125	2.64738500625877
AccIA_00960	hypothetical protein	780	1.124	4.907	3.174	1.064	4.114	1.932	1.89978844498673	2.87604891090711	1.6130944003324	0.820200867265365	3.91664109396155	2.99458303986648
AccIA_00961	hypothetical protein	447	10.819	22.706	15.198	5.179	30.101	19.913	9.24718454566381	21.0432543187202	16.6260604522873	7.89479820546618	18.123344748215	14.3389013988313
AccIA_00962	Protein QmcA	881	20.199	28.304	23.158	10.519	25.815	23.353	18.7818370797138	18.0469622350673	19.4982368172684	14.7395349803319	22.5915242558565	21.8489458214328
AccIA_00963	hypothetical protein	116	2.552	6.127	3.641	2.58	5.266	1.979	4.60662987600167	3.68139853301819	1.65233634485395	1.8622354210509	4.89041369119674	3.435184892298
AccIA_00964	Dimethyl sulfoxide reductase DmsA	1682	17.039	17.2	15.585	8.008	20.039	14.018	14.2984077701633	14.0090287130937	11.7041186872979	12.4336321862407	13.7285972724962	14.7040254178699
AccIA_00965	hypothetical protein	1269	7.22	6.315	6.272	3.074	7.907	6.257	5.48867451117408	5.52769050523639	5.22418823130427	5.26855005485403	5.04047045208217	5.91746213800962
AccIA_00966	Aminopeptidase N	2028	4.08	5.631	4.804	2.654	5.428	3.842	4.73875801973195	3.79465082362756	3.20782023088876	2.97724158224438	4.49451925822243	4.53244389524844
AccIA_00967	hypothetical protein	557	29.944	107.771	71.651	17.096	113.358	68.833	30.5251722326064	79.2472417215868	57.4710801542859	21.8506181222367	86.0200381775688	67.600778005505
AccIA_00968	hypothetical protein	2258	8.461	5.322	7.47	7.085	8.102	11.688	12.6503770044464	5.66401270689582	9.75872016101715	6.1741277027867	4.24788341187352	7.04774269306949
AccIA_00969	Dihydroneopterin aldolase	357	13.835	19.994	11.842	4.571	23.552	16.962	8.16159114852853	16.4649256076043	14.1621672973283	10.09562188489	15.9586961550168	11.1726062879958
AccIA_00970	putative glycerol-3-phosphate acyltransferase	688	17.289	27.125	19.144	3.259	22.158	17.331	5.81899487049978	15.4903966377928	14.4702583085719	12.6160612047606	21.6504768032825	18.0618455309401
AccIA_00971	tRNA N6-adenosine threonylcarbamoyltransferase	1027	14.833	24.443	17.361	8.869	25.699	14.58	15.8357365776197	17.9658680022853	12.1733521515768	10.8238785268213	19.5097734378851	16.379633319194
AccIA_00972	hypothetical protein	1800	6.786	6.448	4.415	1.581	5.885	4.375	2.82289993564288	4.11413413726017	3.65284058046287	4.95185327870353	5.146627628666	4.16543293037507
AccIA_00973	Universal stress protein	351	25.641	37.287	33.782	11.233	32.381	35.934	20.0566951151654	22.6371754458151	30.0025539241949	18.7106498554726	29.7615236336956	31.8724020960206
AccIA_00974	hypothetical protein	1542	19.544	41.217	28.964	9.364	46.217	27.942	16.7195667282479	32.3097599697117	23.3297534855528	14.2615709518099	32.898348475609	27.3267495799284
AccIA_00975	hypothetical protein	1275	16.044	34.665	22.899	4.155	35.922	24.864	7.41881671890966	25.1126468103075	20.7598235868866	11.7075646925316	27.6687107239	21.6045863358231
AccIA_00976	hypothetical protein	346	4.575	4.512	4.37	1.973	6.44	4.366	3.5228219943222	4.50212809582931	3.64532616555449	3.33845103891374	3.60136226125016	4.12297664909152
AccIA_00977	Protein RarD	867	3.341	6.548	5.565	1.39	5.521	4.357	2.48186648358229	3.85966602749591	3.63781175064611	2.43798140349963	5.22644505466889	5.25042678539916
AccIA_00978	FAD-dependent catabolic D-arginine dehydrogenase DauA	1148	14.147	12.786	15.928	4.447	18.002	13.212	7.94018723200752	12.5849860219129	11.031161085503	10.3232933000028	10.2054560887288	15.0276366285423
AccIA_00979	hypothetical protein	933	6.218	6.988	8.4	3.8	7.529	8.026	6.78495873209548	5.26343516048119	6.701188228296	4.53737454862637	5.57764172908158	7.92517250626288
AccIA_00980	hypothetical protein	671	23.487	35.32	26.377	10.681	40.504	32.197	19.0710905835557	28.3158690051973	26.8824018672373	17.1388414319054	28.1915148642189	24.8859851425829
AccIA_00981	putative protein	1155	3.198	2.253	2.801	1.258	2.482	1.623	2.24617844341477	1.73513694624974	1.355099488478	2.33363200490626	1.79828660784499	2.64266764167171
AccIA_00982	hypothetical protein	389	5.18	8.878	8.848	3.261	12.328	8.72	5.82256590141141	8.6183594977304	7.28063311123114	3.77992926373184	7.0861910805361	8.34784837326357
AccIA_00983	hypothetical protein	286	11.392	8.208	8.175	4.055	11.745	12.883	7.2402651733282	8.21079106917939	10.7564674738521	8.31292551591373	6.55141432631677	7.71289109984513
AccIA_00984	CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase	1908	7.809	13.539	9.04	3.235	14.793	8.792	5.77614249956023	10.3416119443483	7.34074843049818	5.69835282248686	10.8064813065306	8.52899517340672
AccIA_00985	hypothetical protein	495	5.897	12.159	8.981	4.027	10.936	7.474	7.19027074056539	7.64522870434617	6.24030411391531	4.30313568884685	9.70500082769074	8.4733302712794
AccIA_00986	Cytochrome b6	1568	4.005	5.94	2.202	3.102	6.848	2.668	5.53866894393689	4.78735608699365	2.22760655283999	2.92251287668842	4.74115510457135	2.07752736414177
AccIA_00987	tRNA (cytidine(34)-2'-O)-methyltransferase	458	3.107	19.428	11.438	3.121	15.511	9.004	5.57259373759736	10.8435572817404	7.51775464834004	2.26722784216503	15.5069295238404	10.7914432293613
AccIA_00988	hypothetical protein	867	12.663	14.283	13.102	4.734	19.432	6.727	8.45263016782631	13.5846821674154	5.61660767651971	9.24039464606879	11.400322955992	12.3613821639353
AccIA_00989	Protoheme IX farnesyltransferase	895	17.665	45.834	29.739	5.825	48.851	21.554	10.40062753012	34.1511583244344	17.9961887705821	12.8904344486145	36.5835190341622	28.0579410909228
AccIA_00990	Cytochrome c oxidase subunit 1	1695	261.824	606.326	388.839	97.437	628.536	340.122	173.975269468207	439.402109447232	283.979758607587	191.057181379793	483.95380638625	366.859065733661
AccIA_00991	Cytochrome c oxidase subunit 2	540	371.972	703.409	405.556	137.606	855.757	474.574	245.697639812824	598.249632438293	396.238437858877	271.433947507502	561.442958072631	382.631102494042
AccIA_00992	hypothetical protein	150	58.58	95.907	78.227	25.9	102.813	61.68	46.2448503055981	71.8753565087732	51.4987901721028	42.7467676195775	76.5504987565866	73.8050559104079
AccIA_00993	Heme A synthase	1050	16.429	20.294	11.164	6.882	19.877	11.664	12.2879173669161	13.8957764224844	9.73868172126146	11.9885053810522	16.1981484330254	10.5329316499903
AccIA_00994	Heme A synthase	992	9.714	13.4	9.186	4.328	20.074	8.442	7.72771089276559	14.0334968005711	7.04852118406115	7.08846194360832	10.6955350843865	8.66674221934891
AccIA_00995	hypothetical protein	477	43.47	40.885	37.709	25.992	50.549	31.868	46.4091177275331	35.3382101111919	26.6077082555864	31.7207577402361	32.6333546212794	35.5774202426985
AccIA_00996	hypothetical protein	425	21.901	33.419	19.019	9.141	28.723	15.541	16.3213967816012	20.0799107603269	12.9757246767939	15.9815117384153	26.674185595904	17.9439114162635
AccIA_00997	hypothetical protein	582	24.77	24.177	20.383	9.801	20.66	15.189	17.4998369824389	14.443162493763	12.6818275603773	18.0750671549494	19.2974590847174	19.2308084756139
AccIA_00998	Putative racemase YgeA	666	7.095	8.116	5.357	1.534	4.857	3.486	2.73898070921959	3.39547145364021	2.91058337451281	5.1773355455941	6.47798229439412	5.05418441857741
AccIA_00999	hypothetical protein	2737	4.853	3.486	2.509	1.729	5.598	3.316	3.08715622310344	3.91349581994604	2.7686444262434	3.54131210750784	2.78243547046056	2.36717354978733
AccIA_01000	Neutral ceramidase	3429	3.192	4.586	3.354	1.655	5.939	3.324	2.95502807937316	4.15188490079663	2.77532390616196	2.32925370846178	3.66042715649229	3.16440816500068
AccIA_01001	hypothetical protein	401	45.653	61.895	64.112	17.594	63.526	52.672	31.4143589296021	44.4102778595734	43.9776957838035	33.3137279299517	49.4029958244855	60.487935681134
AccIA_01002	hypothetical protein	683	5.734	5.427	6.521	4.398	7.654	5.515	7.85269697467261	5.35082118718596	4.60466646885776	4.18419196877189	4.33169170917655	6.15238689444527
AccIA_01003	Protein TolQ	734	23.071	19.835	20.688	8.052	23.226	21.081	14.3769704502192	16.2370228499583	17.6012645203972	16.8352795450883	15.8317864476722	19.5185677154246
AccIA_01004	Biopolymer transport protein ExbD	407	7.263	6.132	9.216	1.429	13.46	4.304	2.55150158635906	9.40972735556872	3.59356019618564	5.29992784603945	4.89440456249689	8.69504640687128
AccIA_01005	tRNA-Gly(gcc)	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIA_01006	tRNA-Leu(taa)	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIA_01007	hypothetical protein	478	17.542	37.434	24.075	5.215	40.321	24.143	9.31146310207313	28.1879358621015	20.1578354592263	12.8006793715027	29.8788552499198	22.7141104866999
AccIA_01008	S-(hydroxymethyl)glutathione dehydrogenase	1101	10.853	31.199	16.731	5.28	34.2	20.689	9.42752160670108	23.9088169064227	17.2739700043877	7.91960855198488	24.90223873864	15.7852453812243
AccIA_01009	S-formylglutathione hydrolase YeiG	753	6.821	22.819	12.375	3.213	30.634	14.766	5.73686115953231	21.4158683365893	12.3286500596834	4.97739334129631	18.2135384395982	11.6754773529766
AccIA_01010	Response regulator PleD	1806	15.154	21.21	17.556	6.449	25.768	20.091	11.5147891745483	18.0141050890264	16.7746788804753	11.0581173866008	16.9292760552118	16.5636105380894
AccIA_01011	hypothetical protein	356	11.798	14.601	10.605	5.571	14.419	8.98	9.94710660434313	10.0801529524476	7.49771620858436	8.60919024199001	11.6541423706812	10.0055302891569
AccIA_01012	Putative SOS response-associated peptidase YedK	613	9.285	12.104	12.469	5.936	12.007	4.644	10.5988197457155	8.39395218115257	3.87743809272447	6.77541374782821	9.66110124338916	11.7641638072133
AccIA_01013	2-succinylbenzoate--CoA ligase	1451	4.518	8.411	4.868	1.594	11.757	4.35	2.84611163656847	8.21918012774305	3.63196720571737	3.29685722269121	6.71344370110263	4.59282616196282
AccIA_01014	Salicylate biosynthesis isochorismate synthase	1450	2.023	3.685	3.728	1.189	5.202	2.307	2.12297787696356	3.63665688734535	1.92619502151493	1.47621561786284	2.9412721482063	3.51726703611286
AccIA_01015	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	1651	2.082	4.392	4.909	0.972	7.037	2.658	1.73552102305179	4.91948375937125	2.21925720294178	1.51926886623353	3.50558135004669	4.63150855157673
AccIA_01016	putative signaling protein	2157	8.111	10.929	10.617	3.565	10.637	9.527	6.36536259997905	7.43620132846838	7.95442564801594	5.91872707685887	8.72324648785526	10.0168519641658
AccIA_01017	Signal transduction histidine-protein kinase BarA	2445	6.66	9.796	7.025	2.879	9.497	6.076	5.14049899729023	6.63924076492096	5.07306499814683	4.85990905336951	7.81891505124258	6.62789724482104
AccIA_01018	hypothetical protein	566	8.735	8.048	9.327	3.391	10.952	4.586	6.0546829106673	7.65641411576438	3.82901186331491	6.37406990708449	6.42370644471216	8.79977190070404
AccIA_01019	Colicin I receptor	2061	23.581	15.493	14.347	10.389	18.095	9.922	18.5497200704579	12.6500012257813	8.28422496899488	17.2074347428688	12.3661138106269	13.5360059461135
AccIA_01020	hypothetical protein	360	7.678	3.844	12.653	4.192	8.763	7.607	7.4848807907748	6.1261100161106	6.35135046756138	5.60276001678245	3.06818185555089	11.9377628240172
AccIA_01021	hypothetical protein	161	0.932	0	2.067	0	2.286	0	0	1.59811565637668	0	0.6800953810421	0	1.95015852029112
AccIA_01022	Osmotically-inducible protein Y	314	7.411	6.175	4.641	2.955	5.721	4.724	5.27619817193214	3.99948367022352	3.94423289191008	5.40792582500322	4.92872605567813	4.37865780971024
AccIA_01023	Putative transport protein YhhT	1038	1.943	1.67	2.286	0.392	2.925	1.653	0.699922058679323	2.04483302489142	1.3801475381726	1.41783833193648	1.33295101424817	2.1567790892044
AccIA_01024	hypothetical protein	322	4.758	3.787	4.585	3.455	4.029	3.298	6.16895589983944	2.81662641274787	2.75361559642664	3.47198908047029	3.02268592272924	4.32582332633516
AccIA_01025	hypothetical protein	1259	0.617	0.668	0.826	1.186	0.797	0.341	2.11762133059611	0.557173306269559	0.284712831528649	0.450234817707055	0.533180405699269	0.779308629782517
AccIA_01026	hypothetical protein	1183	1.461	2.6	1.83	0.922	1.694	2.272	1.64624525026106	1.18425543390293	1.89697229687123	1.06611518423016	2.075253076075	1.72655543886441
AccIA_01027	hypothetical protein	604	0.911	1.627	2.034	1.435	0.88	1.322	2.56221467909395	0.615197628001521	1.10378405654215	0.66477134348643	1.29862952106693	1.91902391401651
AccIA_01028	hypothetical protein	1132	1.47	0.948	1.422	0.484	1.572	1.713	0.864189480614266	1.09896667183908	1.4302436375618	1.07268262889687	0.756669198507346	1.34161848856022
AccIA_01029	hypothetical protein	211	1.692	1.324	0.831	0.791	0.473	1.601	1.41234272554935	0.330668725050817	1.33673091870195	1.23467959734252	1.05678272027819	0.784025994369578
AccIA_01030	Tyrosine--tRNA ligase	1196	12.984	30.355	16.72	5.567	32.617	19.901	9.93996454251987	22.8021602642336	16.6160412324095	9.47463350584831	24.2285796631756	15.7748671791328
AccIA_01031	Murein DD-endopeptidase MepM	1207	26.49	46.522	31.527	12.189	41.888	32.198	21.7636478909241	29.2834070928724	26.8832368022271	19.3301788023661	37.132662925062	29.7448706672559
AccIA_01032	Ferredoxin	231	14.636	43.956	21.991	18.517	49.508	33.05	33.0623896953189	34.6104592807947	27.5946014135538	10.6801244602277	35.084547773828	20.7479129268127
AccIA_01033	Phosphopantetheine adenylyltransferase	504	25.248	69.391	37.984	10.763	66.766	33.76	19.2175028509325	46.6753236717609	28.187405256326	18.4238714383594	55.3861100776617	35.8368752949868
AccIA_01034	Ribosomal RNA small subunit methyltransferase D	541	9.351	19.56	16.32	1.693	22.381	16.188	3.02287766669412	15.6462933094341	13.5159276152075	6.82357500871746	15.6122885261642	15.3974780121679
AccIA_01035	hypothetical protein	349	6.928	10.731	11.039	2.479	13.463	5.607	4.42629281496439	9.41182462020963	4.68148048792121	5.05547296122282	8.56520798436955	10.4149975353138
AccIA_01036	hypothetical protein	265	2.672	7.625	4.663	1.908	6.401	6.372	3.40676348969425	4.47486365549743	5.32020575513358	1.94980134994044	6.08607873271995	4.39941421389331
AccIA_01037	putative zinc protease	1365	10.92	13.152	10.808	5.695	21.7	12.471	10.1685105208641	15.1702142359466	10.4124742580463	7.96849952894821	10.4975878678994	10.1970552913916
AccIA_01038	Signal recognition particle receptor FtsY	990	63.348	31.793	33.711	28.693	38.374	34.536	51.2317949736883	26.8268111101481	28.8353148084264	46.2260538607886	25.3763542490971	31.8054155188843
AccIA_01039	Cell division ATP-binding protein FtsE	686	23.988	26.432	18.423	12.209	26.784	19.736	21.7993582000404	18.7243787140827	16.4782769590892	17.5044291850192	21.0973420410825	17.3816015574858
AccIA_01040	Cell division protein FtsX	875	11.282	15.055	11.17	4.863	19.258	10.756	8.6829616616264	13.4630408182424	8.98056075050483	8.23265674776499	12.0165134847343	10.5385924874948
AccIA_01041	Diacylglycerol kinase	373	10.271	14.54	10.385	3.652	12.1	9.635	6.52070244463492	8.45896738502091	8.04459862691651	7.49491379687061	11.6054537408194	9.7979662473262
AccIA_01042	Ribose-5-phosphate isomerase A	660	19.214	42.617	32.289	8.853	46.377	28.213	15.8071683303266	32.4216140838938	23.556020867794	14.0207646473636	34.0157924396494	30.4637970303241
AccIA_01043	putative Fe(2+)-trafficking protein	270	22.563	35.363	29.37	11.011	46.276	41.088	19.6603106839745	32.3510061743163	34.3058088617276	16.4645837794559	28.2258363574001	27.7097995843977
AccIA_01044	Amino-acid acetyltransferase	1320	31.489	38.439	37.497	13.75	37.251	36.374	24.5508375174507	26.0417350462326	30.3699253197157	22.9780294566896	30.6810203812488	35.3774039842071
AccIA_01045	Polyphosphate:AMP phosphotransferase	1632	66.945	74.491	63.359	29.367	85.317	65.422	52.4352323909073	59.6441091229611	54.6231169040096	48.8508425792525	59.4567988038088	59.7775005743226
AccIA_01046	Ribosomal RNA small subunit methyltransferase E	750	44.465	43.423	31.941	18.056	44.312	25.588	32.2392670701884	30.9779969227311	21.3643165195163	32.4468252339452	34.6591208932326	30.1354684550646
AccIA_01047	hypothetical protein	551	48.466	40.873	32.74	24.499	37.505	36.759	43.7433431520019	26.2193034524966	30.6913752907965	35.3664192463373	32.623776530159	30.889303316077
AccIA_01048	Inositol-1-monophosphatase	863	23.796	28.642	14.329	17.376	31.319	17.04	31.0251165602345	21.8947437629314	14.2272922265342	17.3643236987959	22.8613071557462	13.5190234336001
AccIA_01049	putative siderophore biosynthesis protein SbnA	1139	10.141	10.54	7.206	5.198	10.019	7.227	9.28110933932429	7.00416481244004	6.03407517142975	7.40005070724027	8.41275670070404	6.79866584287266
AccIA_01050	Iron-sulfur cluster carrier protein	1062	10.56	117.751	12.156	6.45	150.028	12.689	11.5165746900042	104.882806515696	10.5944900858271	7.70580174227958	93.9858172926567	11.4688567840633
AccIA_01051	dCTP deaminase	566	40.097	60.534	33.076	17.763	75.016	42.016	31.7161110416347	52.4428014342751	35.0806285322807	29.259425422366	48.3166806565862	31.2063102163275
AccIA_01052	Biodegradative arginine decarboxylase	2221	21.403	27.315	25.737	9.741	34.828	21.631	17.39270605509	24.3478443045875	18.0604787647982	15.6181131335237	21.8021299126879	24.282162475439
AccIA_01053	hypothetical protein	1322	0.209	0.327	0.63	0.076	0.521	0	0.13569917464191	0.364224959305446	0	0.152510659482617	0.261002983029433	0.594387937969716
AccIA_01054	ATP phosphoribosyltransferase	591	12.866	32.03	18.55	6.294	27.685	19.322	11.2380342788971	19.3542571945706	16.1326138733037	9.38852700910692	25.565521548724	17.5014226179972
AccIA_01055	Histidinol dehydrogenase	1301	7.674	17.725	10.041	2.471	19.808	11.328	4.41200869131787	13.8475393357433	9.45814356468192	5.59984115248613	14.1476387590113	9.47341156373638
AccIA_01056	Histidinol-phosphate aminotransferase	1074	18.867	15.412	12.223	7.858	15.988	10.141	14.0305804517911	11.1770223596458	8.46707573176547	13.767553169658	12.3014616955646	11.5320694695299
AccIA_01057	Histidine biosynthesis bifunctional protein HisB	581	71.179	71.973	50.053	24.47	80.443	51.965	43.6915632037832	56.236753169689	43.3873967460007	51.9404604369052	57.4469960170562	47.2236499352353
AccIA_01058	Imidazole glycerol phosphate synthase subunit HisH	660	31.064	29.518	21.922	15.877	35.617	25.481	28.3486288919684	24.8994249051479	21.2749784756056	22.6679001252058	23.5605078075315	20.6828132955113
AccIA_01059	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	743	56.396	77.058	61.667	22.499	91.913	70.273	40.1723122403727	64.2552949801179	58.6733865396268	41.1530677137878	61.5057121293029	58.1811443980611
AccIA_01060	Imidazole glycerol phosphate synthase subunit HisF	757	19.646	49.915	38.839	6.921	52.953	35.557	12.3575524696928	37.0188181767779	29.6877834330327	14.336001991366	39.8408681893399	36.6435446393743
AccIA_01061	Phosphoribosyl-AMP cyclohydrolase	405	34.338	46.822	38.254	8.528	54.763	33.936	15.2268758071869	38.2841678434628	28.3343538145344	25.0569905517421	37.3721152030707	36.0916129826881
AccIA_01062	Phosphoribosyl-ATP pyrophosphatase	321	36.844	55.903	39.614	18.302	55.037	50.174	32.6785038723188	38.4757180139997	41.8920281792329	26.8856590333853	44.6203356583926	37.3747361503688
AccIA_01063	Purine nucleoside phosphoramidase	350	79.249	90.385	84.091	34.02	99.781	78.772	60.7432358068127	69.7557210450225	65.7694990181077	57.8292691547268	72.1429804927073	79.3375810981133
AccIA_01064	Sec-independent protein translocase protein TatA	252	38.877	44.875	46.048	13.486	57.585	44.464	24.0794614371157	40.2569947823495	37.1245493873602	28.369171811989	35.8180699187945	43.4450409009992
AccIA_01065	Sec-independent protein translocase protein TatB	318	11.308	19.407	13.744	6.141	15.65	17.278	10.9648504141575	10.9407305434361	14.4260067541114	8.25162936569106	15.4901678643798	12.9670917769139
AccIA_01066	Sec-independent protein translocase protein TatC	683	13.332	23.844	25.984	5.227	30.49	26.197	9.33288928754291	21.3151996338254	21.8727919283167	9.72857469962798	19.0316670561278	24.5152002860399
AccIA_01067	Putative glutamine amidotransferase YafJ	806	19.403	22.187	23.883	7.173	24.832	21.327	12.8075023645581	17.3597585210611	17.8066585278929	14.1586809853647	17.70909230726	22.5329636865567
AccIA_01068	hypothetical protein	558	21.17	36.537	27.478	6.851	26.749	31.195	12.2325663877858	18.6999106266053	26.0457970074375	15.4480892882631	29.162892938674	25.9247488246538
AccIA_01069	NADH-quinone oxidoreductase subunit M	1485	23.829	33.496	27.813	8.889	37.341	31.218	15.871446886736	26.10465298546	26.0650005122034	17.3884043292406	26.7356450139262	26.2408122519869
AccIA_01070	hypothetical protein	155	7.348	9.639	8.039	2.303	7.477	13.516	4.11204209474102	5.22708257337201	11.2849813224083	5.36195371233621	7.69360169241805	7.58457878307706
