member_id,group,group_representative,assembly_id,contig_id,gene_position,orf_id,is_pseudogene,refseq_locus_tag,refseq_gene,refseq_product,is_seed,identity_to_query,coverage_to_query,evalue_to_query,ortho_cluster_id,ortho_cluster_members,mmseqs_cluster_id,mmseqs_cluster_representative,pairwise_mean_dissimilarity,relative_dissimilarity_to_representative,organism,genus,species,cds_start,cds_end,strand,relative_gene_position,hierarchical_order
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,2.0,GCF_001046875_00608,g,BN13_RS03065,glgA,glycogen synthase,0,43.686,98,0.0,14.0,GCF_001046875_00608,244.0,GCF_001046875_00608,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,654039,655233,1,6.0,1
GCF_001046875_00604,1,GCF_009184895_02176,GCF_001046875,GCF_001046875_0,1.0,GCF_001046875_00609,g,BN13_RS03070,argA,amino-acid N-acetyltransferase,0,43.686,98,0.0,27.0,GCF_001046875_00609,245.0,GCF_001046875_00609,0.7618551587301587,0.7777777777777778,Tetrasphaera jenkinsii Ben 74,tetrasphaera,jenkinsii,655278,656649,-1,6.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,10.0,GCF_001046855_01614,g,BN12_RS08145,,hypothetical protein,0,44.344,98,0.0,133.0,GCF_001046855_01614,227.0,GCF_001046855_01614,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1814331,1815027,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,9.0,GCF_001046855_01615,g,BN12_RS08150,,hemerythrin,0,44.344,98,0.0,137.0,GCF_001046855_01615,228.0,GCF_001046855_01615,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1815137,1816109,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,8.0,GCF_001046855_01616,g,BN12_RS08155,,hemerythrin domain-containing protein,0,44.344,98,0.0,142.0,GCF_001046855_01616,229.0,GCF_001046855_01616,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1816105,1816759,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,7.0,GCF_001046855_01617,g,BN12_RS08160,,hypothetical protein,0,44.344,98,0.0,147.0,GCF_001046855_01617,230.0,GCF_001046855_01617,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1816827,1818164,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,6.0,GCF_001046855_01618,g,BN12_RS08165,,tetratricopeptide repeat protein,0,44.344,98,0.0,10.0,GCF_001046855_01618,231.0,GCF_001046855_01618,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1818264,1820051,1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,5.0,GCF_001046855_01619,g,BN12_RS08170,cphA,cyanophycin synthetase,1,44.344,98,0.0,5.0,GCF_001046855_01619,232.0,GCF_001046855_01619,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1820114,1822946,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,4.0,GCF_001046855_01620,g,BN12_RS08175,,cyanophycinase,0,44.344,98,0.0,6.0,GCF_001046855_01620,233.0,GCF_001046855_01620,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1822971,1823832,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,3.0,GCF_001046855_01621,g,BN12_RS08180,,S53 family peptidase,0,44.344,98,0.0,175.0,GCF_001046855_01621,234.0,GCF_001046855_01621,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1824095,1826078,1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,2.0,GCF_001046855_01622,g,BN12_RS08185,serB,phosphoserine phosphatase SerB,0,44.344,98,0.0,13.0,GCF_001046855_01622,235.0,GCF_001046855_01622,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1826196,1827420,-1,5.0,1
GCF_001046855_01619,1,GCF_009184895_02176,GCF_001046855,GCF_001046855_0,1.0,GCF_001046855_01623,g,BN12_RS08190,glgC,glucose-1-phosphate adenylyltransferase,0,44.344,98,0.0,7.0,GCF_001046855_01623,236.0,GCF_001046855_01623,0.765625,0.7222222222222222,Tetrasphaera japonica T1-X7,tetrasphaera,japonica,1827431,1828691,-1,5.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,1.0,GCF_009184895_02170,g,GA707_RS07800,,ABC transporter ATP-binding protein,0,45.165,98,0.0,182.0,GCF_009184895_02170,294.0,GCF_009184895_02170,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,71436,72219,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,2.0,GCF_009184895_02171,g,GA707_RS07805,,hypothetical protein,0,45.165,98,0.0,187.0,GCF_009184895_02171,295.0,GCF_009184895_02171,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,72272,73022,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,3.0,GCF_009184895_02172,g,GA707_RS07810,glgA,glycogen synthase,0,45.165,98,0.0,14.0,GCF_009184895_02172,296.0,GCF_009184895_02172,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,72985,74191,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,4.0,GCF_009184895_02173,g,GA707_RS07815,glgC,glucose-1-phosphate adenylyltransferase,0,45.165,98,0.0,7.0,GCF_009184895_02173,297.0,GCF_009184895_02173,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,74257,75508,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,5.0,GCF_009184895_02174,g,GA707_RS07820,serB,phosphoserine phosphatase SerB,0,45.165,98,0.0,13.0,GCF_009184895_02174,298.0,GCF_009184895_02174,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,75604,76858,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,6.0,GCF_009184895_02175,g,GA707_RS07825,,cyanophycinase,0,45.165,98,0.0,6.0,GCF_009184895_02175,299.0,GCF_009184895_02175,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,76854,77700,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,7.0,GCF_009184895_02176,g,GA707_RS07830,cphA,cyanophycin synthetase,1,45.165,98,0.0,5.0,GCF_009184895_02176,300.0,GCF_009184895_02176,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,77759,80570,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,8.0,GCF_009184895_02177,g,GA707_RS07835,,tetratricopeptide repeat protein,0,45.165,98,0.0,10.0,GCF_009184895_02177,301.0,GCF_009184895_02177,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,80610,82851,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,9.0,GCF_009184895_02178,g,GA707_RS07840,fabI,enoyl-ACP reductase FabI,0,45.165,98,0.0,25.0,GCF_009184895_02178,302.0,GCF_009184895_02178,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,82856,83642,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,10.0,GCF_009184895_02179,g,GA707_RS07845,,beta-ketoacyl-ACP reductase,0,45.165,98,0.0,26.0,GCF_009184895_02179,303.0,GCF_009184895_02179,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,83667,84396,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,11.0,GCF_009184895_02180,g,GA707_RS07850,,DUF3099 domain-containing protein,0,45.165,98,0.0,74.0,GCF_009184895_02180,304.0,GCF_009184895_02180,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,84542,84797,1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,12.0,GCF_009184895_02181,g,GA707_RS07855,moaA,"GTP 3',8-cyclase MoaA",0,45.165,98,0.0,29.0,GCF_009184895_02181,305.0,GCF_009184895_02181,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,84806,85817,-1,7.0,1
GCF_009184895_02176,1,GCF_009184895_02176,GCF_009184895,GCF_009184895_32,13.0,GCF_009184895_02182,g,GA707_RS07860,,SURF1 family protein,0,45.165,98,0.0,83.0,GCF_009184895_02182,306.0,GCF_009184895_02182,0.7125,0.0,Tetrasphaera sp. F2B08,tetrasphaera,sp.,85875,86682,1,7.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,1.0,GCF_001050535_01439,g,BN11_RS07165,argA,amino-acid N-acetyltransferase,0,44.722,98,0.0,27.0,GCF_001050535_01439,246.0,GCF_001050535_01439,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1488809,1490192,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,2.0,GCF_001050535_01440,g,BN11_RS07170,glgA,glycogen synthase,0,44.722,98,0.0,14.0,GCF_001050535_01440,247.0,GCF_001050535_01440,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1490300,1491494,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,3.0,GCF_001050535_01441,g,BN11_RS07175,glgC,glucose-1-phosphate adenylyltransferase,0,44.722,98,0.0,7.0,GCF_001050535_01441,248.0,GCF_001050535_01441,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1491607,1492858,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,4.0,GCF_001050535_01442,g,BN11_RS07180,serB,phosphoserine phosphatase SerB,0,44.722,98,0.0,21.0,GCF_001050535_01442,249.0,GCF_001050535_01442,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1492854,1493526,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,5.0,GCF_001050535_01443,g,BN11_RS07185,,cyanophycinase,0,44.722,98,0.0,6.0,GCF_001050535_01443,250.0,GCF_001050535_01443,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1493619,1494486,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,6.0,GCF_001050535_01444,g,BN11_RS07190,cphA,cyanophycin synthetase,1,44.722,98,0.0,5.0,GCF_001050535_01444,251.0,GCF_001050535_01444,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1494511,1497304,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,7.0,GCF_001050535_01445,g,BN11_RS07195,,tetratricopeptide repeat protein,0,44.722,98,0.0,10.0,GCF_001050535_01445,252.0,GCF_001050535_01445,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1497300,1499205,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,8.0,GCF_001050535_01446,g,BN11_RS07200,,IS256 family transposase,0,44.722,98,0.0,110.0,GCF_001050535_01446,253.0,GCF_001050535_01446,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1499305,1500153,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,9.0,GCF_001050535_01447,g,BN11_RS07205,,heavy metal-responsive transcriptional regulator,0,44.722,98,0.0,113.0,GCF_001050535_01447,254.0,GCF_001050535_01447,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1500261,1500615,1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,10.0,GCF_001050535_01448,g,BN11_RS07210,,DUF6112 family protein,0,44.722,98,0.0,117.0,GCF_001050535_01448,255.0,GCF_001050535_01448,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1501384,1501591,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,11.0,GCF_001050535_01449,g,BN11_RS07215,,DUF3817 domain-containing protein,0,44.722,98,0.0,122.0,GCF_001050535_01449,256.0,GCF_001050535_01449,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1501784,1502264,-1,6.0,1
GCF_001050535_01444,1,GCF_009184895_02176,GCF_001050535,GCF_001050535_0,12.0,GCF_001050535_01450,g,BN11_RS07220,,integrase core domain-containing protein,0,44.722,98,0.0,126.0,GCF_001050535_01450,257.0,GCF_001050535_01450,0.7384661835748793,0.75,Tetrasphaera australiensis Ben110,tetrasphaera,australiensis,1502352,1503441,-1,6.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,15.0,GCF_009707485_00848,g,GKE56_RS04230,,SURF1 family protein,0,44.784,80,0.0,130.0,GCF_009707485_00848,313.0,GCF_009707485_00848,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,903872,904667,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,14.0,GCF_009707485_00849,g,GKE56_RS04235,moaA,"GTP 3',8-cyclase MoaA",0,44.784,80,0.0,29.0,GCF_009707485_00849,314.0,GCF_009707485_00849,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,904699,905746,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,13.0,GCF_009707485_00850,g,GKE56_RS04240,,acetone carboxylase,0,44.784,80,0.0,138.0,GCF_009707485_00850,315.0,GCF_009707485_00850,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,905790,905991,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,12.0,GCF_009707485_00851,g,GKE56_RS04245,,DUF3099 domain-containing protein,0,44.784,80,0.0,143.0,GCF_009707485_00851,316.0,GCF_009707485_00851,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,905999,906320,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,11.0,GCF_009707485_00852,g,GKE56_RS04250,,beta-ketoacyl-ACP reductase,0,44.784,80,0.0,26.0,GCF_009707485_00852,317.0,GCF_009707485_00852,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,906453,907164,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,10.0,GCF_009707485_00853,g,GKE56_RS04255,fabI,enoyl-ACP reductase FabI,0,44.784,80,0.0,25.0,GCF_009707485_00853,318.0,GCF_009707485_00853,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,907238,907997,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,9.0,GCF_009707485_00854,g,GKE56_RS04260,,tetratricopeptide repeat protein,0,44.784,80,0.0,10.0,GCF_009707485_00854,319.0,GCF_009707485_00854,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,908021,910208,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,8.0,GCF_009707485_00855,g,GKE56_RS04265,cphA,cyanophycin synthetase,1,44.784,80,0.0,5.0,GCF_009707485_00855,320.0,GCF_009707485_00855,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,910237,912589,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,7.0,GCF_009707485_00856,g,GKE56_RS17215,,hypothetical protein,0,44.784,80,0.0,178.0,GCF_009707485_00856,321.0,GCF_009707485_00856,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,912536,913241,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,6.0,GCF_009707485_00857,g,GKE56_RS04270,,cyanophycinase,0,44.784,80,0.0,6.0,GCF_009707485_00857,322.0,GCF_009707485_00857,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,913125,913998,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,5.0,GCF_009707485_00858,g,GKE56_RS04275,serB,phosphoserine phosphatase SerB,0,44.784,80,0.0,13.0,GCF_009707485_00858,323.0,GCF_009707485_00858,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,914014,915238,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,4.0,GCF_009707485_00859,g,GKE56_RS04280,,hypothetical protein,0,44.784,80,0.0,193.0,GCF_009707485_00859,324.0,GCF_009707485_00859,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,915552,916191,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,3.0,GCF_009707485_00860,g,GKE56_RS04285,,hypothetical protein,0,44.784,80,0.0,200.0,GCF_009707485_00860,325.0,GCF_009707485_00860,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,916200,916440,1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,2.0,GCF_009707485_00861,p,GKE56_RS04290,,LLM class F420-dependent oxidoreductase,0,44.784,80,0.0,208.0,,364.0,,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,916646,917460,-1,8.0,1
GCF_009707485_00855,1,GCF_009184895_02176,GCF_009707485,GCF_009707485_0,1.0,GCF_009707485_00862,g,GKE56_RS04295,glgC,glucose-1-phosphate adenylyltransferase,0,44.784,80,0.0,7.0,GCF_009707485_00862,326.0,GCF_009707485_00862,0.7583074534161491,0.6,Tetrasphaera sp. HKS02,tetrasphaera,sp.,917456,918710,-1,8.0,1
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,8.0,GCA_017592745_03829,g,J5X23_19370,,glycine zipper family protein,0,39.808,83,6.27e-151,16.0,GCA_017592745_03829,61.0,GCA_017592745_03829,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,464587,465127,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,7.0,GCA_017592745_03830,g,J5X23_19375,,DUF342 domain-containing protein,0,39.808,83,6.27e-151,4.0,GCA_017592745_03830,62.0,GCA_017592745_03830,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,465602,467558,1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,6.0,GCA_017592745_03831,g,J5X23_19380,cphA,cyanophycin synthetase,0,39.808,83,6.27e-151,0.0,GCA_017592745_03831,63.0,GCA_017592745_03831,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,467624,470207,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,5.0,GCA_017592745_03832,g,J5X23_19385,cphA,cyanophycin synthetase,1,39.808,83,6.27e-151,1.0,GCA_017592745_03832,64.0,GCA_017592745_03832,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,470278,472450,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,4.0,GCA_017592745_03833,g,J5X23_19390,,DUF1854 domain-containing protein,0,39.808,83,6.27e-151,2.0,GCA_017592745_03833,65.0,GCA_017592745_03833,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,472595,473069,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,3.0,GCA_017592745_03834,g,J5X23_19395,,ABC transporter ATP-binding protein,0,39.808,83,6.27e-151,3.0,GCA_017592745_03834,66.0,GCA_017592745_03834,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,473065,475399,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,2.0,GCA_017592745_03835,g,J5X23_19400,,fused MFS/spermidine synthase,0,39.808,83,6.27e-151,8.0,GCA_017592745_03835,67.0,GCA_017592745_03835,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,475514,476270,-1,5.0,0
GCA_017592745_03832,0,GCF_900103035_02218,GCA_017592745,GCA_017592745_1,1.0,GCA_017592745_03836,g,J5X23_19405,,adenylate/guanylate cyclase domain-containing protein,0,39.808,83,6.27e-151,114.0,GCA_017592745_03836,68.0,GCA_017592745_03836,0.7019108284339375,0.6,Candidatus Accumulibacter sp.,candidatus,accumulibacter,476482,477358,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,10.0,GCF_009833085_00390,g,ABD07_RS01995,murB,UDP-N-acetylmuramate dehydrogenase,0,38.205,99,3.11e-180,51.0,GCF_009833085_00390,327.0,GCF_009833085_00390,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,47465,48422,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,9.0,GCF_009833085_00391,g,ABD07_RS02000,,D-alanine--D-alanine ligase,0,38.205,99,3.11e-180,55.0,GCF_009833085_00391,328.0,GCF_009833085_00391,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,48421,49339,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,8.0,GCF_009833085_00392,g,ABD07_RS02005,,cell division protein FtsQ/DivIB,0,38.205,99,3.11e-180,60.0,GCF_009833085_00392,329.0,GCF_009833085_00392,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,49328,50105,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,7.0,GCF_009833085_00393,g,ABD07_RS02010,ftsA,cell division protein FtsA,0,38.205,99,3.11e-180,65.0,GCF_009833085_00393,330.0,GCF_009833085_00393,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,50125,51364,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,6.0,GCF_009833085_00394,g,ABD07_RS02015,ftsZ,cell division protein FtsZ,0,38.205,99,3.11e-180,69.0,GCF_009833085_00394,331.0,GCF_009833085_00394,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,51432,52584,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,5.0,GCF_009833085_00395,g,ABD07_RS02020,cphA,cyanophycin synthetase,1,38.205,99,3.11e-180,0.0,GCF_009833085_00395,332.0,GCF_009833085_00395,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,53023,55597,-1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,4.0,GCF_009833085_00396,g,ABD07_RS02025,cphA,cyanophycin synthetase,0,38.205,99,3.11e-180,1.0,GCF_009833085_00396,333.0,GCF_009833085_00396,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,55593,57921,-1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,3.0,GCF_009833085_00397,g,ABD07_RS02030,,HlyC/CorC family transporter,0,38.205,99,3.11e-180,32.0,GCF_009833085_00397,334.0,GCF_009833085_00397,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,58227,59511,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,2.0,GCF_009833085_00398,g,ABD07_RS02040,,riboflavin synthase,0,38.205,99,3.11e-180,88.0,GCF_009833085_00398,335.0,GCF_009833085_00398,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,59782,60388,1,5.0,0
GCF_009833085_00395,0,GCF_900103035_02218,GCF_009833085,GCF_009833085_3,1.0,GCF_009833085_00399,g,ABD07_RS02045,ribB,"3,4-dihydroxy-2-butanone-4-phosphate synthase",0,38.205,99,3.11e-180,92.0,GCF_009833085_00399,336.0,GCF_009833085_00399,0.8832063975142261,0.8571428571428571,Nitrosomonas oligotropha,nitrosomonas,oligotropha,60403,61495,1,5.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,1.0,GCF_000009145_00928,g,ALW85_RS04810,,ABC transporter ATP-binding protein/permease,0,39.245,99,0.0,3.0,GCF_000009145_00928,92.0,GCF_000009145_00928,0.7888893396273983,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,999578,1001864,1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,2.0,GCF_000009145_00929,g,ALW85_RS04815,,DUF1854 domain-containing protein,0,39.245,99,0.0,2.0,GCF_000009145_00929,93.0,GCF_000009145_00929,0.7888893396273983,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1001860,1002328,1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,3.0,GCF_000009145_00930,g,ALW85_RS04820,,type II toxin-antitoxin system PemK/MazF family toxin,0,39.245,99,0.0,94.0,GCF_000009145_00930,94.0,GCF_000009145_00930,0.7888893396273983,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1002359,1002710,-1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,4.0,GCF_000009145_00931,g,ALW85_RS04825,,type II toxin-antitoxin system PrlF family antitoxin,0,39.245,99,0.0,99.0,GCF_000009145_00931,95.0,GCF_000009145_00931,0.7888893396273983,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1002699,1002930,-1,6.0,0
GCF_000009145_00933,0,GCF_900103035_02218,GCF_000009145,GCF_000009145_0,5.0,GCF_000009145_00932,g,ALW85_RS04830,cphA,cyanophycin synthetase,0,39.245,99,0.0,1.0,GCF_000009145_00932,96.0,GCF_000009145_00932,0.7888893396273983,0.7142857142857143,Nitrosomonas europaea ATCC 19718,nitrosomonas,europaea,1003118,1005425,1,6.0,0
